1.0228464073908718,1.008117526316203,1.0230654352943593,1.011261953041555,1.0007305832183162,1.0045723880049715,1.0216789582662509,1.0039445592519383,1.0063903967454106,1.0147116254507067,1.002168850576765,1.0117590678911683,1.020209264912144,1.0187255995624198,1.0143190140567842,1.000334945079142,1.005212473967714,1.0071347598371188,1.0246630885924417,1.0113472469990088,1.008604965831342,1.0058886283243762,1.017743248306132,1.005248845274686,1.0059719476889966,1.0141346430277443,1.0183046993865654,1.0277131098172299,1.0068048910589906,1.0166334918646829,1.0081988013486125,1.0008849160674378,1.010286942685244,1.0121511903469342,1.0046384522532616,1.023204392316635,1.014203031735422,1.008708562075763,1.0153575825471635,1.0048798057412947,1.00514167612178,1.025273599372899,1.0138632270909793,1.0236439821116599
-0.023739556118266707,-0.02428308065344721,-0.024319957441145776,-0.024281127094398985,-0.022887709005193994,-0.02071393020815006,-0.020619395858070252,-0.015451978451187797,-0.014941497000455077,-0.012153635701912545,-0.008811211831130154,-0.006993530304061384,-0.005901355613219238,-0.003200071937032478,-0.003474215550499169,-0.00318936143774308,-0.0031629888775759254,-0.0040245837406984175,-0.004231778014333401,-0.004965753535099748,-0.004546121224282219,-0.0051570224205716355,-0.004889913086412764,-0.0050394256520447005,-0.004860607057256962,-0.004753109616582431,-0.004823143344770995,-0.004720756522431429,-0.004901649636800456,-0.005458158761590577,-0.005911563579828581,-0.00610731602535321,-0.006316558748922669,-0.006474014851648857,-0.006172361676873802,-0.005842714197954039,-0.00523405799070038,-0.004821372995950134,-0.004652029212940714,-0.004748239320259864,-0.004602527146542291,-0.004758453683923783,-0.004889990445582854,-0.0049666205747812215
-0.00017617160979959974,-0.0002062360080311543,-0.00022699833105511186,-0.00021957421112484444,-0.00018013160753954625,-0.00011707380908276084,-5.925053021051291e-06,7.9370485555984e-05,0.00015790194711247924,0.0002133985966258701,0.0002161674352292147,0.00021614002496934942,0.00022282756940864273,0.000224473084167357,0.00027472331786297,0.00033293894582445583,0.0003761055874218019,0.00037568021647860586,0.0003554628241703358,0.0003200571417555636,0.0002980018798063717,0.00027639642779019486,0.00024819671940759687,0.00021955469802532974,0.0001843171906357206,9.725624679841063e-05,0.00015472990489618857,0.00010202896378898053,1.768467046586682e-05,2.2393639930869916e-05,2.9858865857475177e-05,3.552024596373392e-05,6.626064324537708e-06,-2.6068966728523068e-05,-5.6320290520889866e-05,-8.814971340341687e-05,-8.0904975285819e-05,-7.57860458817163e-05,-6.557468381534923e-05,-5.3873815391401064e-05,-4.1887211879019355e-05,-2.938108349269957e-05,-1.6935903828095855e-05,-5.071410395065681e-06
0.0032775680407961874,0.0033185326583476627,0.0032782814933696143,0.003190312276926867,0.0030075792413706386,0.0029496240742238867,0.0026150090815956653,0.0020221678970282412,0.0019884786220752057,0.00162710559381595,0.0012631369668267257,0.0009651951215251396,0.0006389999292351884,0.00029063660051440105,5.141717976012292e-05,-0.00013192487350789604,-0.0002930085341379478,-0.0006555854153826145,-0.0007011643100781408,-0.000798725504426776,-0.0010296768519550811,-0.0012553371610409421,-0.0013691982294573566,-0.0013504290733898669,-0.0014129308836148958,-0.0014541732450333259,-0.001468200534509223,-0.0014819196608664709,-0.0015147764972753737,-0.001540027581572384,-0.0016872133413916618,-0.0016034873266851757,-0.0016129330907551003,-0.0016084735956833497,-0.0017091056599942147,-0.001699356634552996,-0.0016961322691134552,-0.0016677271909483443,-0.0016538206418922406,-0.0016036977958367308,-0.0015894865429955868,-0.0015456988522110913,-0.0015068668317507806,-0.001478499639061942
-0.0545552437093411,-0.05424600536437721,-0.054913254894593755,-0.054301539481567046,-0.05445932977811347,-0.053865851983117254,-0.052696182656002524,-0.05332055206718769,-0.0522132095268765,-0.052157182338874224,-0.05096015014285377,-0.05072957911042298,-0.04930569909707185,-0.04948391038874463,-0.0492873388453569,-0.049355024905534915,-0.04943820060113098,-0.04747087291175777,-0.048178641506434736,-0.04667723487736542,-0.04673313004880237,-0.04797598542391302,-0.04742557019753518,-0.04767927208042964,-0.04691765399203728,-0.047221290870238096,-0.04718428614277949,-0.04765735484023776,-0.0479586579122867,-0.04862842133636027,-0.048477935633152065,-0.04777023244831835,-0.04803485590712544,-0.04809074440929506,-0.048615434776169225,-0.04905067572795927,-0.050947434233336156,-0.04986758820174129,-0.05104316369531829,-0.051093243428983574,-0.051941343801035496,-0.051676962399061485,-0.05260980240286457,-0.053503607181422934
-0.03199199434762036,-0.031911710986060715,-0.03177563663582214,-0.03120490208139109,-0.03086493129748579,-0.030616755831387635,-0.02989060403521883,-0.029567779835047495,-0.029177554993821277,-0.02919457915743943,-0.02812445743001319,-0.027644464961108988,-0.026952225265614378,-0.026516160373373746,-0.025889132596045094,-0.025970059754070664,-0.026100293756757088,-0.02579019066186604,-0.024876268465863657,-0.02427091105784955,-0.024423598387574224,-0.023995978596883287,-0.023185157392945237,-0.023754213297595,-0.02349186013627916,-0.02313205189623557,-0.022381896299442205,-0.02235056479375002,-0.022565212088369518,-0.022540812806910088,-0.02175469153622228,-0.021901741820182705,-0.022113207785355842,-0.02143803071121685,-0.022093254740926934,-0.02177995165810304,-0.022285128138486723,-0.02306580601112659,-0.02290599119390011,-0.023001781626215165,-0.02271886806174887,-0.02337827496857837,-0.02348776186782602,-0.02296588612752286
-0.006492947230508227,-0.0064454383681211685,-0.006462331148142657,-0.006490778738386356,-0.00653093356541326,-0.006664623850572808,-0.00667184975809487,-0.006749318649413843,-0.006701262225670128,-0.006806870565766612,-0.006919809830079965,-0.006858295217583073,-0.006996981474982611,-0.0069663150815162484,-0.006979292950816081,-0.007012889768835065,-0.007027347807439673,-0.007259025565031781,-0.007767230011482185,-0.007580289733987919,-0.007792635660099989,-0.008065192449250061,-0.008091959601036626,-0.00797516714803451,-0.008148268328709232,-0.008193917678969312,-0.008064769597364293,-0.008106754297956154,-0.00811413196299372,-0.008093963669913256,-0.00826169600098951,-0.008297683035466815,-0.00828807644566023,-0.008296568334061814,-0.008134820789728946,-0.008326611504181921,-0.008132402522071005,-0.008167647173630029,-0.008310204029846285,-0.00832938811065026,-0.008340002902999914,-0.008196266069290515,-0.008234962648680861,-0.008323050912691523
-0.0016032906461506441,-0.001632161453165489,-0.0016455240214612006,-0.0016818407251865581,-0.0016497167346955373,-0.0016846266417595431,-0.0016818747939585125,-0.0016792920418718456,-0.0016685313912722143,-0.0016870794554172729,-0.0016566462669705543,-0.0016710783896708452,-0.0016461596840784342,-0.0016195621011241004,-0.0016007592924231872,-0.0016015268500601625,-0.001552462354960944,-0.001362329972081205,-0.0010922955687681375,-0.0010122429979437899,-0.000885437119630462,-0.0008210705644485843,-0.000712936260755211,-0.0007789483235227152,-0.0007852188185518543,-0.0007916159333670531,-0.0007757251184346805,-0.0007419750403785409,-0.000720510135108298,-0.0007411373452449694,-0.0006952079189599488,-0.0006776128114634871,-0.0006751570942607794,-0.0006577672855686153,-0.0006374496919591515,-0.0006574959024837417,-0.0006540403888548724,-0.0006233759696432428,-0.0006093384452100863,-0.0006260710421826057,-0.0006193840546122893,-0.0006093539806841771,-0.0005914413628717167,-0.0005574056938050269
0.0538968501875188,0.05411609463408046,0.05347779442438928,0.05262140715934534,0.05258867972895747,0.05215371879087337,0.0510513768089967,0.050734764577042915,0.05175101328976582,0.04998982299621146,0.04926977374330142,0.049339975865709595,0.049655096305307546,0.049453642082407136,0.050081584565441324,0.04985959924899066,0.049411596586956666,0.04862388664025705,0.05045181903295507,0.048190401119042034,0.04846791336251499,0.04862413115494181,0.04890709506430722,0.04879832966743078,0.04957056409454493,0.04897383548694386,0.04891751724702457,0.04958782406400285,0.05058986643104367,0.05040898523377354,0.050174596399924214,0.05039066547322018,0.050453664114741024,0.050875323589076156,0.05108739109638029,0.051254514414863846,0.05437296272348556,0.0558941050629722,0.05506879877209627,0.056035862335945125,0.05637842628619071,0.056853890080257645,0.05742671682526178,0.057792746956637366
0.011348889048191039,0.014407072343686062,0.03749324308151987,0.09949118778105727,0.1567608833266805,0.20359056587636154,0.24437807211975657,0.2714829191694088,0.29357870055628954,0.3182501897010198,0.34308417847952083,0.3323316515767025,0.31909370888869015,0.32662242758588794,0.32588451911369565,0.3267766896490641,0.3116960356467187,0.2962679662365945,0.28256586573985676,0.2895330881759089,0.30171242955712246,0.3026351493254098,0.3221826852537962,0.32610269530762576,0.30673976076026815,0.3022681455152952,0.3125770359726963,0.3109311060850845,0.3147227836089401,0.3242118233025982,0.31767510045654884,0.31356599919053485,0.31501137770067045,0.3089212970554971,0.2888206318538927,0.2700457987058595,0.2490758973856691,0.23023453661822352,0.18637741233210642,0.1439528823768281,0.10355675153159492,0.07501888834795518,0.047327258857940716,0.034736830558359306
