0.072625,0.073516,0.074843,0.07611,0.077562,0.079312,0.079888,0.079514,0.078202,0.076777,0.07652,0.075607,0.074887,0.074403,0.07428,0.074358,0.076167,0.078707,0.079741,0.079826,0.074572,0.073497,0.071329
0.024031,0.023357,0.023125,0.021687,0.019412,0.020233,0.019175,0.018398,0.018455,0.018392,0.018924,0.018597,0.019026,0.019221,0.018476,0.015355,0.011851,0.0097419,0.0028158,0.0019213,-0.0023802,-0.0051109,-0.0075873
0.0020038,0.0013397,0.00083358,0.00080379,0.00021546,-0.00028318,-0.00058475,-0.00081801,-0.00099029,-0.0011077,-0.0011114,-0.0010819,-0.0010105,-0.00086312,-0.00046089,-0.00032153,0.0002227,0.00065016,0.00098717,0.0011882,0.0011904,0.0011478,0.0010505
-0.0287,-0.018549,-0.0073741,0.0011055,0.001191,0.0036927,0.0060976,0.0095523,0.011637,0.013181,0.013057,0.013368,0.012042,0.0094338,0.010421,0.011241,0.011977,0.015618,0.023171,0.034467,0.039783,0.051778,0.056304
0.89703,0.89714,0.89723,0.89731,0.89707,0.897,0.89689,0.89671,0.89654,0.89624,0.8959,0.89572,0.89523,0.89528,0.89503,0.89441,0.89343,0.89255,0.89277,0.89291,0.89358,0.89423,0.89481
0.34137,0.34355,0.34651,0.34928,0.34769,0.34752,0.34824,0.34735,0.34704,0.34709,0.3472,0.34723,0.34708,0.34714,0.34748,0.35029,0.35931,0.36676,0.36986,0.37134,0.37251,0.37261,0.37268
0.082422,0.081038,0.080116,0.08009,0.082722,0.08088,0.080408,0.079979,0.081324,0.081828,0.084601,0.082735,0.084765,0.084621,0.0858,0.085241,0.082016,0.080049,0.074942,0.070128,0.064856,0.062406,0.05746
0.080583,0.084207,0.087214,0.087997,0.088065,0.088044,0.088119,0.088144,0.087852,0.087717,0.086081,0.080125,0.078704,0.071349,0.071391,0.072906,0.07267,0.073191,0.075334,0.077523,0.077046,0.076937,0.075045
0.88986,0.88928,0.89573,0.9018,0.902,0.9015,0.90168,0.90108,0.90107,0.90055,0.89985,0.89924,0.89771,0.89759,0.89718,0.89712,0.89769,0.90065,0.90512,0.9041,0.90576,0.90804,0.90944
-0.30977,-0.31099,-0.25422,-0.23501,-0.22278,-0.21453,-0.21038,-0.20467,-0.20353,-0.20359,-0.20449,-0.20353,-0.19157,-0.19706,-0.212,-0.21675,-0.21963,-0.22242,-0.23248,-0.2413,-0.25375,-0.26467,-0.27269
0.00046513,0.00048587,0.00036247,0.00027676,0.00024868,0.00018433,0.00014981,0.00012745,0.0001071,-8.1015e-05,-5.3246e-05,-3.7991e-05,-2.7707e-05,-1.9393e-05,-0.048229,-0.062178,-0.0783,-0.097142,-0.11049,-0.12324,-0.12873,-0.13439,-0.13376
0.28479,0.19163,0.15432,0.16437,0.16554,0.14719,0.1296,0.11454,0.10492,0.098688,0.08248,0.059117,0.056335,0.048521,0.024819,0.014137,0.0074975,-0.0072881,-0.014903,-0.013371,-0.016094,-0.016768,-0.017025
0.92859,0.92848,0.92838,0.92827,0.92831,0.92823,0.92818,0.92816,0.92812,0.92815,0.92815,0.92823,0.92823,0.92819,0.92817,0.92815,0.92799,0.92784,0.92764,0.92757,0.92689,0.92602,0.92606
0.38848,0.39244,0.38972,0.38862,0.387,0.38548,0.38693,0.38683,0.38705,0.38749,0.38813,0.38846,0.38855,0.38859,0.38855,0.38849,0.38609,0.38594,0.38213,0.37804,0.3768,0.37483,0.37158
0.065869,0.060764,0.06099,0.060329,0.060339,0.061377,0.063057,0.064111,0.064111,0.064183,0.064305,0.064422,0.064735,0.06512,0.065352,0.064634,0.061424,0.056703,0.053916,0.052261,0.050629,0.04869,0.049479
0.010443,0.010532,0.010149,0.0097337,0.009707,0.0091474,0.0090016,0.0085462,0.0079508,0.0078739,0.0077239,0.0076187,0.007507,0.0071646,0.0057738,6.8042e-05,-0.0049669,-0.010504,-0.015179,-0.015567,-0.017628,-0.020451,-0.019049
0.91864,0.91875,0.91879,0.91887,0.91896,0.91893,0.91884,0.91871,0.91859,0.91836,0.91828,0.91808,0.91783,0.91781,0.91788,0.9179,0.9183,0.92092,0.9197,0.92114,0.9217,0.92143,0.92258
-0.28606,-0.28485,-0.28453,-0.28357,-0.2832,-0.28278,-0.28278,-0.28275,-0.2826,-0.2824,-0.28252,-0.28277,-0.28287,-0.28333,-0.28392,-0.28472,-0.2854,-0.28533,-0.28684,-0.28728,-0.28987,-0.29454,-0.29538
-0.010666,-0.011148,-0.012863,-0.017684,-0.017397,-0.016636,-0.017463,-0.017252,-0.017172,-0.016767,-0.016344,-0.01584,-0.015207,-0.014366,-0.013041,-0.012181,-0.016881,-0.015712,-0.023806,-0.023252,-0.024829,-0.026357,-0.030338
0.0033859,0.0041093,0.0041366,0.0040889,0.0037457,0.0034522,0.0020584,0.0028774,0.0019131,0.0004829,-0.077475,-0.10797,-0.14041,-0.16742,-0.18577,-0.19648,-0.15482,-0.13126,-0.1099,-0.090346,-0.076168,-0.065644,-0.059639
