0.99815,0.99837,0.9985,0.99871,0.99874,0.99886,0.9989,0.99894,0.99895,0.99894,0.99893,0.99893,0.99892,0.99891,0.99888,0.99866,0.99863,0.99862,0.99859,0.99853,0.9985,0.99833,0.9982,0.99813
-0.041014,-0.025347,-0.026259,-0.021558,-0.017912,-0.018397,-0.013156,-0.012794,-0.011,-0.0073676,-0.0071888,-0.0053885,-0.0048936,-0.0058494,-0.0069872,-0.007843,-0.0089186,-0.011926,-0.012493,-0.014187,-0.015449,-0.017016,-0.019172,-0.020508
0.00096782,0.0017143,0.0013451,0.0010728,0.001354,0.0014935,0.0025959,0.0022206,0.0027269,0.0027187,0.0027305,0.0025917,0.0025295,0.0024285,0.0022991,0.0022207,0.002145,0.0020091,0.0018856,0.001528,0.00084627,4.6779e-05,-0.00040111,-0.0014255
0.0056561,0.0053658,0.0050594,0.0047861,0.0039979,0.0040134,0.0038638,0.0036811,0.003257,0.0032997,0.003196,0.0031901,0.0031502,0.0031032,0.002991,0.0029757,0.0029933,0.0030014,0.0029627,0.002957,0.0029404,0.0029118,0.0028794,0.0028909
-0.012762,-0.020875,-0.020551,-0.024621,-0.024103,-0.024239,-0.026394,-0.027895,-0.030998,-0.030578,-0.032659,-0.034015,-0.03447,-0.034523,-0.03464,-0.034633,-0.03441,-0.034063,-0.034035,-0.033516,-0.032662,-0.032833,-0.031672,-0.030792
-0.17287,-0.17574,-0.17834,-0.19616,-0.21711,-0.22895,-0.22306,-0.20723,-0.19964,-0.15334,-0.1116,-0.063584,-0.062698,-0.048673,-0.039599,-0.034388,-0.031543,-0.029534,-0.025249,-0.021118,-0.018366,-0.01656,-0.010154,-0.014331
-0.0018413,-0.0019406,-0.0016114,-0.0012528,-0.0010956,-0.0010228,-0.00081182,-0.00057054,-0.00056406,-0.0025133,-0.0041096,-0.0042349,-0.0047571,-0.00485,-0.0050066,-0.0050489,-0.0051483,-0.0069839,-0.0067991,-0.0074624,-0.0078102,-0.008058,-0.0083293,-0.0083885
0.002809,0.0037771,0.0039463,0.0031161,0.0022115,0.001835,0.0018281,0.0020388,0.0018374,0.002049,0.0025783,0.0026196,0.0021191,0.0026206,0.0027406,0.0028395,0.0028571,0.0021146,0.0014419,0.0010981,0.00078746,0.00047881,0.00039865,0.00037757
0.015628,0.025442,0.025051,0.027903,0.027663,0.027577,0.02901,0.029091,0.034156,0.033484,0.034018,0.035068,0.035993,0.036328,0.036267,0.035521,0.035875,0.035234,0.03515,0.032979,0.03191,0.030841,0.030229,0.02911
0.060966,0.067167,0.079031,0.088633,0.096387,0.10016,0.10924,0.1187,0.13195,0.14318,0.15231,0.16959,0.1731,0.18499,0.19402,0.20143,0.22246,0.2412,0.23083,0.14493,0.10459,0.067042,0.03861,0.022246
-7.7381e-09,-3.2851e-09,8.8581e-10,2.3763e-09,-2.3899e-09,-2.253e-09,3.938e-10,7.8249e-10,1.7904e-09,7.5676e-10,9.0227e-10,1.2942e-09,1.5966e-09,4.2156e-09,2.5653e-09,9.6145e-10,1.1894e-09,6.8537e-09,5.2695e-09,0.0035537,0.0031924,0.0021379,0.0016534,0.0012995
0.0078654,-0.03013,-0.034483,-0.027669,-0.021841,-0.016497,-0.014089,-0.01028,0.16668,0.072953,0.10052,0.10273,0.11177,0.12428,0.050916,0.055642,0.03849,0.029894,0.023323,0.016503,0.012558,0.0098148,0.0070585,0.0067016
-1.4937e-08,-8.1715e-09,-5.5244e-10,6.5483e-09,1.2172e-08,1.0746e-08,1.103e-08,6.8655e-09,4.7738e-09,4.1059e-09,2.4989e-09,2.3832e-10,2.3832e-10,-2.408e-09,-8.1728e-10,-1.0605e-10,6.9225e-09,8.7509e-09,-3.5819e-08,-4.1539e-08,-4.8439e-08,-4.6102e-08,-2.9773e-08,-3.1028e-08
-0.030639,-0.030817,-0.03095,-0.031455,-0.031292,-0.031107,-0.031673,-0.032021,-0.031974,-0.032244,-0.032442,-0.032564,-0.032557,-0.03249,-0.0325,-0.032464,-0.032376,-0.031805,-0.031451,-0.031146,-0.031046,-0.031086,-0.03078,-0.030195
-0.0012015,-0.0011762,-0.0011845,-0.0011816,-0.0011823,-0.0011831,-0.0011844,-0.0011845,-0.0011812,-0.0011803,-0.0011743,-0.001172,-0.0011731,-0.0011717,-0.0011699,-0.0011679,-0.0011708,-0.0012111,-0.0012486,-0.0012862,-0.0013067,-0.0013369,-0.001338,-0.0013489
