1.1562753204812155,0.8358535663737061,1.129496421172015,0.8884000958193597,1.1503992923959245,0.8915273473636665,1.1226109310798,0.8978410688522221,1.1310844116946772,0.8962023090429532,1.1585864851899252,0.8882958263083613,1.1547577648273364,0.8133004650256987,1.1369754184940937,0.8100418445680799,1.1194609373732676,0.87748061985505,1.1575819751601701,0.8600762771963872,1.1806391067493627,0.878839306511699,1.1190488670003629,0.8449969288771129,1.166670769901427,0.8304734806787827,1.1013232811359726,0.8189938112979207,1.1930766896277882,0.8638454294418199,1.1236393594003709,0.8663737712595448,1.1750418700688088,0.8288949085409716,1.1301458006077516,0.8342813581213235,1.166431058706523,0.8051462280672586,1.1517458471335964,0.8957053212456512,1.1834191184696317,0.8104949900608868,1.1106581746729358,0.8518280673007063,1.1635480525217838,0.8905568067873664,1.1264398670978817,0.8184971809883113,1.135453829715153,0.8309156706911633,1.1312212675601425
-0.0071401983890622776,-0.006300411774409725,-0.008508485269818823,-0.006928830912921066,-0.009415215633481352,-0.007361913705383447,-0.010103421217226889,-0.007571659271373755,-0.00981606232326262,-0.007163013277658218,-0.00971120460399209,-0.007190651997248842,-0.009332654646890865,-0.00648781131301728,-0.00819435692906276,-0.00580475767862112,-0.007505517064245069,-0.005112662393573653,-0.006878175376768422,-0.004774634010391695,-0.006539677426417698,-0.004257633846254908,-0.0067713811570650016,-0.004285063454690579,-0.006734783467572987,-0.005605036823343108,-0.007709124113918446,-0.006281339803258651,-0.009242096436081149,-0.007186120595734489,-0.009292181072317995,-0.007752450059169899,-0.009839896465035943,-0.007808011178679355,-0.010705123467200303,-0.008441848927608334,-0.010558804126377318,-0.008666227873469276,-0.010175151158253772,-0.008015333444945717,-0.010237353999880964,-0.00791772257611269,-0.010283794895675696,-0.007203515494459934,-0.009630777419239647,-0.0076889056133899025,-0.009688383018657088,-0.007299887768862163,-0.010213302016658404,-0.007932580431529097,-0.00992520318054586
-0.00250403307506102,-0.0010976728310764746,-0.00230615182350337,-0.0013186810453432493,-0.0024222103340549644,-0.0012067940279345175,-0.002319333886561262,-0.001173532267169894,-0.0025349093825981807,-0.0016021339290670246,-0.0028974067968896558,-0.001958608452338209,-0.0033123422662880617,-0.0023979104350143185,-0.004109755897856598,-0.003157793971178491,-0.0054777247056694445,-0.0038716212294262775,-0.0048762605560233345,-0.00435003051582255,-0.0057693496951564255,-0.004685625347435335,-0.006210576975803355,-0.004859883773113309,-0.00587523052667267,-0.004815078829121081,-0.006039032061488315,-0.00475010419277542,-0.00563612977091474,-0.004380887695507836,-0.005247567839436839,-0.004355083941976644,-0.0053608646985544494,-0.004011957528249019,-0.00463455285966121,-0.0029116279690043854,-0.003980607943437853,-0.003241705767938424,-0.003687335215307417,-0.0021814426581490405,-0.003458889125892929,-0.002257373720830594,-0.0032905780343656463,-0.002181269445653328,-0.003415636141953002,-0.002021382050506726,-0.0034754625491457925,-0.0025075050304324605,-0.0038659935647672042,-0.0031703375611604892,-0.005150188574867149
-0.00017602614538343145,-1.1313672788934283e-05,-0.00014834518295062327,-3.47551996287505e-05,-0.0001702331086170049,-2.487016417169368e-05,-0.00021105180779612241,-0.00012033165415230059,-0.0003589067189847112,-0.0003998266706135283,-0.0006366857276600117,-0.0004884148147150616,-0.0006793645905655626,-0.0005344451083183581,-0.0006990583026987678,-0.0005272548395421902,-0.0007090266639801812,-0.0004976197114352831,-0.0006112748721941783,-0.00038033841836725255,-0.000527126230733141,-0.0003059535096504368,-0.0005138954246305275,-0.0003946348296440848,-0.0005583762943419065,-0.00044301706747122227,-0.0006629629203605798,-0.0005237168880450469,-0.000847187134610966,-0.0005984802208259961,-0.0007470794507901669,-0.0005866306937934142,-0.0008591852906970522,-0.0007726986222310769,-0.0009116936793630103,-0.000836782725034743,-0.001008588191432519,-0.0009358994039123518,-0.0011068571103192571,-0.0009979460908389924,-0.001184143270900734,-0.0010481010180028688,-0.0011902383914211218,-0.0009928884817419874,-0.0010896210653618132,-0.000487560212997062,-0.00045091620840277604,-0.00011997295344124053,0.00021801976458916855,0.0009057856993894672,0.0006737232186693557
-0.024952774753565485,-0.018360037608482444,-0.020094478244785732,-0.01588061097592492,-0.01808604046998774,-0.014954183342515392,-0.01852425748568885,-0.014439007777171681,-0.017445425932098125,-0.013965939297929265,-0.016742515072269332,-0.012198702011729068,-0.014537300377547899,-0.011542649311704747,-0.014059855846042354,-0.01132577060678195,-0.013694798739030954,-0.010841725131690912,-0.01319731355761935,-0.010085744887999803,-0.013304929368149995,-0.009837265527936638,-0.013224496538668196,-0.00905523683431168,-0.013233713269366908,-0.00920533519348483,-0.011625102573054817,-0.008775397445347314,-0.011347140220948602,-0.008302451998782517,-0.011015675015555608,-0.00787740684686744,-0.010710353860195938,-0.007904062262766413,-0.010710201362834054,-0.007008763794563594,-0.01073460829887644,-0.007005319682727553,-0.00964744124458222,-0.00573256421367234,-0.009125658050930368,-0.005054198178628751,-0.00860259662798303,-0.00487285262106725,-0.00873214882849126,-0.005037162937145874,-0.007138095878194648,-0.004133342858563942,-0.007848850557264394,-0.005077354527995483,-0.009148287544722885
-0.27624636826109666,-0.20832077871883695,-0.2995489324716965,-0.20980257355261145,-0.3036552807756134,-0.23620966579938063,-0.33337695308150167,-0.2329697245219544,-0.3211555695798596,-0.23187747607472964,-0.331102472123756,-0.25093011349612815,-0.331940426764769,-0.24263894797468538,-0.3273388162851908,-0.2542966400311103,-0.32928935465609005,-0.2264258843106393,-0.3049899158922477,-0.24697379252737853,-0.3118872253247316,-0.2412798164230797,-0.30845549694674856,-0.2391008574127227,-0.31051613172228043,-0.24144323981216562,-0.30847779419708354,-0.23363565873665781,-0.31886918868669595,-0.22509885492395565,-0.3129261318381938,-0.23322190202586113,-0.31648809442980796,-0.24654063399993037,-0.32410300233913586,-0.24101649623904337,-0.3083268408965535,-0.23838461332348077,-0.3343104684012068,-0.24415311537990597,-0.32996419865492654,-0.24212780143462592,-0.304115572820777,-0.2179235896761448,-0.260878747220717,-0.15650178975055679,-0.2267995797422241,-0.13922058165215725,-0.2202080150323678,-0.14274891786549554,-0.2285011908373449
-0.00011256436007994458,-7.952296485668518e-05,-6.246264486063703e-05,-4.433509903743025e-05,-3.8047595794507775e-05,-2.8050255784335828e-05,-2.1772375375208975e-05,-1.593081487044949e-05,-1.3367598627149679e-05,1.180878038469344e-05,7.243432744108779e-06,7.879031487447605e-06,4.718805520322517e-06,4.564072158687413e-06,1.9510165601881133e-06,3.090141711354177e-06,9.582016818706741e-07,2.9864295088491647e-06,5.0901191219641e-07,2.410151517043304e-06,4.2118679399766605e-08,1.481745795979472e-06,-3.042780451893764e-07,1.8626695736271182e-06,-9.273437076949127e-07,1.3901067162163566e-06,-8.558194665127662e-07,1.4990154914443958e-06,-5.610597281568081e-07,1.0615098485400928e-06,-9.352767646490758e-07,1.402324770427447e-06,-5.577597727754635e-07,9.304252223418044e-07,-7.37421346938311e-07,1.2587935156780876e-06,-6.207089713015448e-07,1.216279349997323e-06,-6.388021474452268e-07,1.4093363037839661e-06,-1.273804412459625e-06,9.230419418049343e-07,-1.1938879963173515e-06,8.590837599741212e-07,-9.922766101190743e-07,8.92073642846543e-07,-1.4124129796163389e-06,1.1774142259247749e-06,-1.391875521277262e-06,1.109650140959643e-06,-8.581435478607674e-07
-0.03385298062012209,-0.03760735464452975,-0.042324613043643794,-0.03410454158327033,-0.07296496808839252,-0.0743138791627281,-0.08855188498093505,-0.0508870923641047,-0.051493342541087034,-0.0351902274424835,-0.046677534445166924,-0.04136038504987099,-0.03692501877289334,-0.022397958363688304,-0.02231821989126635,-0.023141274836597232,-0.027945453118667824,-0.01152537813378119,-0.035966894630509096,-0.01406214679553279,-0.02487589089878197,-0.024348980240378022,-0.033163040489894935,-0.02757850749958263,-0.030447829960504814,-0.017923863476465553,-0.02699795988601234,-0.018990924600557197,-0.025667977925797,-0.0182699356787424,-0.023111722015739397,-0.01571275030262148,-0.023971837955844455,-0.017701150979788007,-0.027472899460637048,-0.01888461052865783,-0.028550325649603903,-0.02072052840138324,-0.027479828955090227,-0.018917089879665762,-0.02557532453790918,-0.011029911284731578,-0.012742060803262895,0.0014859912246356433,-0.0012059908870690264,0.010025212940004614,-0.0012353570357059723,0.005899675030377048,-0.001968755905414566,0.01691907271231639,0.0071247669355702144
-0.01959054588888509,-0.017153545653001534,-0.018950596322584796,-0.01597733684393872,-0.01720319525969638,-0.013865244536930478,-0.01637704494182351,-0.01300950847264372,-0.0157525554581438,-0.012714450138226759,-0.014774087856806414,-0.01232582406524588,-0.015132973683397132,-0.012304984599219703,-0.014462179590552812,-0.011195070657942972,-0.013933887211394855,-0.0109718103984957,-0.01365939958037331,-0.010455998458454983,-0.013940821402752672,-0.009688865265504337,-0.0127159792704221,-0.008942115949812191,-0.011611144570811088,-0.008044921754997037,-0.012031804476723522,-0.008588379025917348,-0.011597588557748725,-0.008364456559839953,-0.01095891549367893,-0.00813384704760303,-0.010480411933741206,-0.00724270067773743,-0.009904385541220091,-0.006539690602136343,-0.00947273814731537,-0.0064697491685947435,-0.009236702210241877,-0.005338694183992958,-0.008741131079989315,-0.0054994118242179795,-0.0076869731087978056,-0.003774919114769476,-0.006840707744609396,-0.003721471177245061,-0.0057532907001065755,0.0003948506197327512,-0.004531913772184979,-0.0018985345933134547,-0.006028014154296316
0.3096592442666194,0.21574141044578038,0.3426176330311774,0.24851824554018054,0.32610549316756154,0.2402163995495039,0.3182985791887897,0.21183922530315624,0.31466159849738784,0.2279581393066885,0.3039097414951774,0.2222599624236501,0.3104039102782716,0.21739706822410568,0.3154519106276011,0.22828213033451436,0.31614106321971064,0.2598189211654077,0.35679355041293315,0.26452449031159825,0.3708398666104217,0.2742817858373802,0.35448905466177266,0.27135997750418117,0.3601321142120522,0.2766540081115701,0.3452981936823182,0.24751986250472613,0.3355593911478437,0.2474666987789214,0.35745663403232963,0.25831023650895923,0.3559273418359087,0.28429118822247157,0.35521509404271895,0.2801841753026615,0.3625891236256814,0.27382020467680535,0.36401451087247244,0.30096213917665676,0.37248861505698017,0.28961878773039096,0.3769115749883461,0.287250821361839,0.3620812887146885,0.2551340585406599,0.3211207762764962,0.2168780426524003,0.27588020961185056,0.21054217987949725,0.27875122965553456
