0.0026056,0.0024692,0.002484,0.0024637,0.0024836,0.0034136,0.0041637,0.0058791,0.0058145,0.0057649,0.0058495,0.0057607,0.0056262,0.0047095,0.0045815,0.0045494,0.0039253,0.0028474,0.0036066,0.0029412,0.0026011,0.002264,0.001813,0.0015897,0.0015836,0.0015455,0.0015493,0.0015079,0.0015344,0.0018142,0.0025099,0.0033882,0.005516,0.006683,0.0067368,0.0066516,0.0072064,0.008465,0.0094453,0.010167,0.010883,0.011607,0.01256,0.013981,0.014994,0.016307,0.016725,0.01663,0.016646,0.016603,0.016438,0.016057,0.015268,0.012981,0.012704,0.012842,0.012818,0.012013,0.011306,0.010863,0.0094783,0.0094759,0.0093113,0.0092164,0.00915,0.0091714,0.0091659,0.008854,0.009023,0.008865,0.0088904,0.0087697,0.0086738,0.0085991,0.0085386,0.0084778,0.008452,0.0084481,0.0084306,0.0083537
0.22608,0.22853,0.23203,0.23554,0.23946,0.24316,0.24603,0.24849,0.25073,0.25415,0.25459,0.25606,0.25762,0.25913,0.25989,0.26154,0.26281,0.26276,0.26393,0.26498,0.26564,0.26589,0.26631,0.2668,0.26709,0.26749,0.26739,0.26782,0.26809,0.26824,0.26877,0.2687,0.26938,0.26961,0.27,0.27068,0.27114,0.27179,0.27134,0.2708,0.27131,0.27083,0.26929,0.26776,0.26516,0.26016,0.25757,0.25326,0.24883,0.2453,0.24197,0.24007,0.23761,0.2363,0.23579,0.23496,0.2352,0.23502,0.23537,0.2362,0.23729,0.23941,0.24313,0.24306,0.24656,0.2522,0.24808,0.24823,0.25123,0.25449,0.25717,0.2592,0.25982,0.26092,0.26183,0.26296,0.26429,0.26398,0.26384,0.26762
-0.30125,-0.30596,-0.31097,-0.31517,-0.3181,-0.32145,-0.3239,-0.32846,-0.32916,-0.33086,-0.33433,-0.33287,-0.33621,-0.33742,-0.338,-0.33791,-0.33868,-0.33902,-0.34018,-0.33974,-0.34018,-0.34038,-0.34211,-0.34186,-0.34218,-0.34248,-0.34268,-0.34274,-0.34298,-0.34315,-0.34338,-0.3437,-0.34394,-0.34431,-0.34437,-0.34477,-0.34499,-0.34534,-0.34576,-0.34553,-0.34506,-0.34435,-0.34215,-0.3379,-0.32974,-0.32278,-0.32291,-0.3181,-0.31306,-0.3096,-0.30754,-0.3071,-0.30509,-0.30425,-0.30465,-0.30524,-0.30593,-0.30576,-0.30601,-0.30675,-0.30913,-0.31075,-0.31365,-0.31882,-0.31866,-0.32072,-0.32308,-0.32539,-0.32713,-0.32973,-0.33309,-0.33327,-0.33449,-0.3372,-0.33649,-0.33968,-0.34203,-0.34361,-0.34475,-0.34461
-0.030124,-0.030474,-0.030947,-0.031573,-0.031031,-0.031492,-0.031376,-0.031201,-0.031416,-0.031371,-0.031444,-0.030964,-0.030829,-0.031155,-0.031211,-0.030976,-0.03088,-0.030562,-0.030596,-0.030358,-0.029737,-0.028031,-0.027439,-0.026153,-0.025331,-0.023788,-0.022975,-0.02289,-0.023957,-0.024945,-0.025014,-0.025473,-0.025654,-0.025588,-0.025185,-0.023599,-0.022385,-0.014798,-0.0077643,-0.0046417,0.0024537,0.0019794,-0.00037023,-0.00219,-0.0057646,-0.013521,-0.020468,-0.02366,-0.026185,-0.034214,-0.036896,-0.040038,-0.044692,-0.04261,-0.047396,-0.049066,-0.0497,-0.050856,-0.050668,-0.051599,-0.051363,-0.05207,-0.052437,-0.05228,-0.052278,-0.052143,-0.051646,-0.050828,-0.049885,-0.048554,-0.047074,-0.046234,-0.045332,-0.044443,-0.043931,-0.042614,-0.040961,-0.040177,-0.039676,-0.039832
0.00086626,-0.00067584,-0.00074304,-0.00055865,-0.00039158,-0.00021973,-0.00077297,-0.00111,-0.0010288,-0.00096546,-0.0012476,-0.0018903,-0.0030772,-0.0068763,-0.0069157,-0.0065033,-0.0063213,-0.0079059,-0.0079841,-0.0093002,-0.0095227,-0.0093228,-0.0097898,-0.009745,-0.0098405,-0.011774,-0.011778,-0.01139,-0.011812,-0.011812,-0.011688,-0.011624,-0.011371,-0.011357,-0.010922,-0.011037,-0.010984,-0.01038,-0.008913,-0.0074567,-0.0064799,-0.0056364,-0.0047103,-0.00381,-0.0027669,-0.0012267,-0.00031368,0.0010968,0.0017029,0.0030233,0.0038464,0.0042834,0.0044864,0.0044429,0.0044681,0.0044055,0.0043085,0.0042065,0.0041345,0.0038952,0.0035715,0.0030224,0.0031754,0.0031442,0.0030819,0.0030134,0.0023549,0.0022418,0.0022656,0.001794,0.0013562,0.00099709,0.00071776,0.00049411,0.00029734,0.00025188,0.00025696,0.00012025,7.8694e-05,-7.6197e-05
-0.019986,-0.018853,-0.01814,-0.017316,-0.01747,-0.016475,-0.015902,-0.015189,-0.014094,-0.012602,-0.012267,-0.010452,-0.0086425,-0.0030896,-0.0040388,-0.0036341,-0.0029748,-0.0018265,-0.0010812,0.00016472,0.0016221,0.0009801,0.0018152,0.0018828,0.0021895,0.0047792,0.0059327,0.006818,0.0064437,0.0059914,0.0055543,0.0045857,0.0045121,0.0033121,0.0036621,0.0040549,0.0024542,-0.0013133,-0.0050965,-0.0089685,-0.013026,-0.011212,-0.014356,-0.015635,-0.015164,-0.016953,-0.01817,-0.02021,-0.021787,-0.022961,-0.022871,-0.023245,-0.025303,-0.025364,-0.026342,-0.027324,-0.027208,-0.027639,-0.027672,-0.027495,-0.027258,-0.026957,-0.026509,-0.026452,-0.026493,-0.026549,-0.026252,-0.026182,-0.025586,-0.025792,-0.025485,-0.025195,-0.025099,-0.024775,-0.02457,-0.024253,-0.023618,-0.022788,-0.022515,-0.021693
-0.088309,-0.089384,-0.089667,-0.088548,-0.08741,-0.088928,-0.089205,-0.08921,-0.089186,-0.089012,-0.088993,-0.088701,-0.088419,-0.087935,-0.087099,-0.086005,-0.084775,-0.083485,-0.083582,-0.083427,-0.082167,-0.082493,-0.081716,-0.081802,-0.081511,-0.079772,-0.080882,-0.08121,-0.080314,-0.07988,-0.079651,-0.079525,-0.07942,-0.079123,-0.07871,-0.078785,-0.081333,-0.084174,-0.086183,-0.084588,-0.084122,-0.083649,-0.084624,-0.084733,-0.084701,-0.084994,-0.085258,-0.091584,-0.092972,-0.094237,-0.09729,-0.097247,-0.09818,-0.098726,-0.098945,-0.098791,-0.097852,-0.09739,-0.095594,-0.094311,-0.093016,-0.091879,-0.090252,-0.091818,-0.092229,-0.092443,-0.090312,-0.090163,-0.090323,-0.089575,-0.08899,-0.088416,-0.088246,-0.087944,-0.087829,-0.087956,-0.088216,-0.088344,-0.088465,-0.088883
-0.032027,-0.037381,-0.043572,-0.071078,-0.070479,-0.0475,-0.045398,-0.046646,-0.058671,-0.057009,-0.062947,-0.076174,-0.072823,-0.075263,-0.075787,-0.075587,-0.07762,-0.081935,-0.087852,-0.094269,-0.096799,-0.098359,-0.10523,-0.11351,-0.12477,-0.1251,-0.13443,-0.14639,-0.15771,-0.16306,-0.16797,-0.16815,-0.16795,-0.16252,-0.13491,-0.10028,-0.078,-0.045915,-0.028837,-0.026182,-0.025405,-0.025005,-0.025917,-0.027527,-0.031941,-0.035011,-0.03568,-0.030917,-0.032015,-0.030722,-0.029633,-0.030464,-0.032181,-0.027758,-0.022282,-0.015295,-0.010892,-0.015207,-0.015418,-0.015976,-0.020377,-0.033532,-0.052521,-0.051468,-0.045477,-0.043276,-0.039814,-0.040568,-0.041272,-0.038756,-0.038465,-0.042076,-0.039879,-0.036839,-0.027004,-0.024725,-0.023245,-0.02183,-0.020229,-0.020441
-0.00068432,-0.00038155,0.00010931,3.1328e-05,0.00044146,0.00043142,0.00061442,0.00079349,0.00085654,0.0010057,0.0013027,0.0025964,0.0031293,0.0033692,0.0034741,0.0050599,0.0060554,0.0073726,0.0092419,0.010175,0.0098941,0.0095183,0.0088698,0.0083138,0.0099675,0.012868,0.012596,0.012913,0.012732,0.012398,0.012373,0.012299,0.012057,0.011771,0.011143,0.010609,0.0099605,0.0091966,0.0078004,0.0064697,0.0051853,0.0047013,0.0039842,0.0032487,0.0025543,0.001588,0.00018842,-0.00011083,-0.0023714,-0.000879,-0.0030181,-0.0018527,-0.0023653,-0.002461,-0.0025022,-0.0025017,-0.0025343,-0.0025109,-0.0024814,-0.0024125,-0.0023572,-0.0022264,-0.0021713,-0.002033,-0.0019782,-0.0016386,-0.0016346,-0.0015114,-0.001394,-0.0013217,-0.0011191,-0.00086212,-0.00065684,-0.0004967,-0.00047615,-0.00048067,-0.00048806,-0.00048753,-0.00036318,-0.00030708
-0.061968,-0.06329,-0.072204,-0.080305,-0.087573,-0.086856,-0.085589,-0.082207,-0.09091,-0.11064,-0.13884,-0.16025,-0.16876,-0.17862,-0.19156,-0.20366,-0.21276,-0.21858,-0.21896,-0.21604,-0.21972,-0.23162,-0.25013,-0.26795,-0.27399,-0.26427,-0.25215,-0.25576,-0.2601,-0.2561,-0.23406,-0.21011,-0.19764,-0.1853,-0.14491,-0.13255,-0.11111,-0.082613,-0.052642,-0.027828,0.001421,0.00075145,0.0056169,0.0089525,0.0070094,-0.022818,-0.038928,-0.053255,-0.066878,-0.076656,-0.086508,-0.09938,-0.11283,-0.096726,-0.086315,-0.077736,-0.069609,-0.064425,-0.060771,-0.058238,-0.055492,-0.054592,-0.054448,-0.053145,-0.052189,-0.051702,-0.050812,-0.050328,-0.050044,-0.050065,-0.050089,-0.049486,-0.049172,-0.048968,-0.048747,-0.048526,-0.04844,-0.047835,-0.048034,-0.047608
