-0.00030068,0.0015198,0.0010053,0.00015607,0.0011316,0.0013283,0.0016714,0.0018737,0.0019511,0.0019715,0.0021629,0.0021111,0.0021024,0.0022325,0.002252,0.0025093,0.0028948,0.0030682,0.0031441,0.0033509,0.0036633,0.0038278,0.0040719,0.004056,0.0043157,0.0051972,0.0071335,0.011382,0.013969,0.01471,0.017854
-0.0014348,0.0024044,0.0087341,0.027535,0.030344,0.047804,0.051761,0.066499,0.073796,0.075943,0.082351,0.087539,0.095807,0.099561,0.10041,0.10696,0.11097,0.11157,0.11806,0.11813,0.12185,0.12469,0.1279,0.13057,0.13266,0.13596,0.13742,0.13922,0.14181,0.14295,0.14286
-0.015812,-0.021751,-0.029767,-0.040277,-0.054304,-0.068038,-0.081906,-0.10051,-0.10539,-0.11758,-0.1285,-0.1359,-0.1442,-0.14965,-0.15393,-0.16008,-0.16984,-0.16932,-0.17295,-0.17736,-0.18139,-0.18414,-0.18668,-0.1912,-0.19521,-0.1944,-0.19575,-0.1966,-0.19851,-0.20027,-0.19895
-0.082531,-0.086337,-0.09268,-0.096579,-0.098354,-0.10329,-0.10326,-0.10277,-0.10344,-0.1036,-0.10334,-0.10289,-0.10121,-0.10248,-0.10162,-0.10095,-0.10064,-0.099617,-0.098446,-0.097603,-0.097039,-0.09693,-0.096892,-0.096801,-0.096146,-0.096573,-0.095924,-0.095513,-0.094634,-0.088546,-0.079151
0.023533,0.022815,0.020127,0.02059,0.018398,0.019937,0.017786,0.017344,0.015472,0.013209,0.011391,0.010457,0.0095633,0.0078975,0.0066347,0.0068671,0.0071136,0.0063324,0.0056255,0.0048955,0.0050479,0.0045035,0.0046947,0.0044447,0.0044671,0.0044467,0.0045652,0.0046478,0.0046015,0.0047483,0.005211
-0.093773,-0.1293,-0.18183,-0.2111,-0.24842,-0.26714,-0.27715,-0.27847,-0.27808,-0.27504,-0.2732,-0.27166,-0.27131,-0.27413,-0.27714,-0.27357,-0.27402,-0.27282,-0.27154,-0.27042,-0.27014,-0.26853,-0.25933,-0.19434,-0.18328,-0.16323,-0.14887,-0.13437,-0.11708,-0.090625,-0.056745
-0.48119,-0.53033,-0.5742,-0.6056,-0.63371,-0.6597,-0.68708,-0.69119,-0.70408,-0.70986,-0.71445,-0.71776,-0.72185,-0.72156,-0.7217,-0.72352,-0.72397,-0.72392,-0.72421,-0.72486,-0.72612,-0.72783,-0.72296,-0.68121,-0.63234,-0.51148,-0.44443,-0.33581,-0.28441,-0.22816,-0.18687
0.03652,0.028858,-0.016563,-0.02669,-0.10687,-0.14376,-0.13081,-0.11984,-0.11267,-0.071137,-0.066192,-0.051153,-0.038567,0.020117,0.0399,0.065592,0.088441,0.10339,0.11302,0.11701,0.11896,0.12052,0.12285,0.11122,0.10453,0.12742,0.14346,0.15598,0.17053,0.16606,0.12943
-0.024141,-0.023724,-0.023244,-0.022251,-0.020726,-0.020584,-0.019356,-0.018428,-0.014697,-0.014398,-0.012712,-0.011805,-0.011781,-0.011111,-0.009205,-0.0088445,-0.008317,-0.0063349,-0.006482,-0.0059663,-0.0052151,-0.0043368,-0.0045924,-0.0046456,-0.0046299,-0.0046463,-0.004703,-0.0047789,-0.0048016,-0.0049674,-0.0062767
-0.18217,-0.22138,-0.26086,-0.30209,-0.33488,-0.36038,-0.39042,-0.41824,-0.44035,-0.4572,-0.46841,-0.47126,-0.47423,-0.47842,-0.4845,-0.48634,-0.48848,-0.49158,-0.48944,-0.4908,-0.491,-0.49116,-0.48921,-0.48414,-0.47304,-0.40441,-0.38625,-0.3378,-0.29671,-0.25243,-0.20195
