0.005197,0.0045257,0.0041768,0.0036199,0.0031641,0.0024264,0.0019147,0.0013167,0.00069409,2.3205e-05,-0.0018158,-0.0019349,-0.0018247,-0.0027418,-0.0036439,-0.0043769,-0.0052945,-0.0049534,-0.0050854,-0.0057381,-0.0064964,-0.0073298,-0.008168,-0.01056,-0.011168,-0.012305,-0.01297,-0.01435,-0.01594,-0.015798
0.24107,0.24616,0.25005,0.2541,0.2568,0.26242,0.26277,0.26512,0.26938,0.27404,0.27704,0.27657,0.27869,0.27844,0.27957,0.2806,0.28216,0.28195,0.28321,0.28412,0.28413,0.28457,0.28505,0.28536,0.28471,0.28299,0.28112,0.28067,0.27824,0.26853
-0.3085,-0.31953,-0.32326,-0.32645,-0.33364,-0.33728,-0.3372,-0.33972,-0.34269,-0.34513,-0.35313,-0.35182,-0.35386,-0.35519,-0.35936,-0.35726,-0.35698,-0.35917,-0.36103,-0.3608,-0.36235,-0.36214,-0.3622,-0.36356,-0.36326,-0.35915,-0.36176,-0.35945,-0.3581,-0.3494
-0.10906,-0.11472,-0.12783,-0.1453,-0.14479,-0.15607,-0.15849,-0.16011,-0.16538,-0.16654,-0.16847,-0.17055,-0.17115,-0.17223,-0.17303,-0.17364,-0.17409,-0.17398,-0.17389,-0.17188,-0.16849,-0.16376,-0.16147,-0.15768,-0.15309,-0.1426,-0.11999,-0.10221,-0.080287,-0.074228
0.012316,0.01238,0.012383,0.011568,0.011232,0.010623,0.010093,0.0094452,0.0087672,0.0081742,0.0075799,0.0065258,0.0050329,0.0034194,0.0019385,0.0011515,0.00026082,-0.000496,-0.00090998,-0.0010095,-0.0011553,-0.0011498,-0.00060903,-0.00031558,-0.00013766,0.000132,0.00013182,-0.00025231,-0.00041372,0.00023416
-0.15389,-0.18115,-0.20895,-0.2292,-0.24938,-0.2509,-0.25446,-0.2641,-0.26391,-0.26625,-0.27072,-0.2832,-0.28284,-0.29437,-0.30511,-0.31479,-0.3223,-0.30873,-0.27962,-0.2487,-0.22105,-0.21025,-0.21261,-0.2103,-0.19993,-0.18909,-0.15611,-0.13781,-0.11772,-0.096587
-0.40047,-0.42686,-0.45187,-0.47254,-0.48861,-0.50672,-0.52703,-0.53017,-0.53041,-0.53284,-0.53253,-0.53315,-0.531,-0.52765,-0.5202,-0.5281,-0.53712,-0.52095,-0.50639,-0.49928,-0.49447,-0.47395,-0.43991,-0.41649,-0.39133,-0.34656,-0.28932,-0.23112,-0.15867,-0.10593
0.0019192,-0.13482,-0.13502,-0.15019,-0.15037,-0.13704,-0.12323,-0.10992,-0.10436,-0.10353,-0.1018,-0.10419,-0.11298,-0.11959,-0.1341,-0.10718,0.031854,-0.172,-0.1427,-0.1456,-0.034219,-0.043516,-0.068668,-0.05298,-0.034523,-0.025265,0.007773,0.025445,0.027601,0.031778
-0.01124,-0.011321,-0.011418,-0.010893,-0.010351,-0.010055,-0.0095345,-0.0087008,-0.0081883,-0.0059068,-0.0057487,-0.0050655,-0.0043209,-0.0020187,-0.0032388,-0.0028023,-0.0014829,-0.00036527,0.0010146,0.0012126,0.0017053,0.001108,0.0013161,0.0011393,0.00087153,0.0003113,0.00010305,0.00051817,0.00077585,0.00012176
-0.2153,-0.24031,-0.26198,-0.27392,-0.28442,-0.29331,-0.30138,-0.29614,-0.29542,-0.29916,-0.30167,-0.30518,-0.3041,-0.3095,-0.30871,-0.30871,-0.30715,-0.29992,-0.27938,-0.25067,-0.22508,-0.1946,-0.16627,-0.14436,-0.11948,-0.10372,-0.098445,-0.10111,-0.1114,-0.081805
-0.42123,-0.45208,-0.47365,-0.49196,-0.52252,-0.54307,-0.55076,-0.54592,-0.55027,-0.55538,-0.5598,-0.5601,-0.5604,-0.55329,-0.546,-0.53937,-0.53286,-0.523,-0.51619,-0.51353,-0.51137,-0.50165,-0.48446,-0.48508,-0.4765,-0.44803,-0.40845,-0.36454,-0.31693,-0.25303
-0.026925,-0.027485,-0.028837,-0.049497,-0.037974,-0.017306,-0.01023,-0.027035,-0.059493,-0.086559,-0.08212,-0.081687,-0.086501,-0.097966,-0.10446,-0.10864,-0.060572,-0.073455,-0.079732,-0.05213,-0.029624,-0.028375,-0.032003,-0.0087371,0.01777,0.02048,0.031024,0.028315,0.028594,0.023584
2.1951e-09,2.1062e-09,1.8205e-09,1.7124e-09,1.609e-09,1.328e-09,1.3021e-09,2.4725e-10,1.3713e-09,1.0326e-09,1.1476e-09,1.0746e-09,9.6384e-10,7.9405e-10,6.2782e-10,5.2281e-10,4.9657e-10,5.1073e-10,4.6158e-10,4.2832e-10,5.3778e-10,5.0534e-10,2.5169e-10,6.6825e-10,4.4735e-10,4.5584e-10,2.9115e-10,2.1261e-10,1.3992e-10,1.4877e-10
0.10184,0.10169,0.10255,0.10321,0.10405,0.10486,0.10543,0.1054,0.10625,0.10641,0.10706,0.10688,0.10674,0.10666,0.10753,0.10827,0.10879,0.10876,0.10915,0.10938,0.10939,0.10857,0.10764,0.1061,0.10414,0.10232,0.10159,0.10162,0.10111,0.098589
0.042467,0.043638,0.044699,0.046189,0.045668,0.045265,0.046549,0.047505,0.048244,0.048925,0.050238,0.050455,0.050344,0.050233,0.051144,0.050974,0.050843,0.051616,0.051547,0.051965,0.052393,0.052974,0.053215,0.053796,0.052657,0.050877,0.047811,0.045736,0.043224,0.037985
-0.50511,-0.50379,-0.50266,-0.50116,-0.50186,-0.50191,-0.50112,-0.50038,-0.49927,-0.49965,-0.49926,-0.49881,-0.49843,-0.4981,-0.49802,-0.49801,-0.49748,-0.49766,-0.4974,-0.49742,-0.49757,-0.3797,-0.39838,-0.44201,-0.44926,-0.34731,-0.38479,-0.42691,-0.43938,-0.45971
-4.092e-10,2.5662e-10,3.5405e-11,1.5357e-10,-1.8135e-10,5.3673e-10,2.4925e-10,-2.9696e-10,6.5111e-11,2.0861e-10,-1.4571e-10,-2.8023e-10,-5.1391e-10,-3.7054e-10,3.2293e-10,-1.3147e-10,3.8527e-11,4.7081e-10,8.5064e-10,1.2174e-09,6.4791e-10,1.6017e-10,6.6974e-10,6.6974e-10,6.9796e-10,6.0613e-10,6.143e-10,4.4995e-10,1.0193e-10,-3.2251e-11
0.070441,0.07823,0.078718,0.082419,0.084287,0.086208,0.089506,0.090087,0.093561,0.093949,0.095418,0.095272,0.096559,0.097772,0.098784,0.099608,0.10029,0.10101,0.10193,0.10285,0.10383,0.10365,0.10348,0.10277,0.099657,0.097036,0.096216,0.093657,0.091385,0.086995
0.053701,0.053537,0.053508,0.053494,0.053468,0.053462,0.05345,0.053405,0.053381,0.053327,0.053272,0.053208,0.053061,0.052957,0.052669,0.052592,0.052562,0.052394,0.051923,0.051171,0.05076,0.050599,0.050302,0.049851,0.048996,0.042969,0.044189,0.042975,0.04184,0.039982
-0.50477,-0.50462,-0.50452,-0.50445,-0.50425,-0.50414,-0.50408,-0.50381,-0.50338,-0.50291,-0.50242,-0.50215,-0.50191,-0.50181,-0.50182,-0.50151,-0.50114,-0.50109,-0.50115,-0.50096,-0.5008,-0.50076,-0.50085,-0.50119,-0.50156,-0.50152,-0.50174,-0.5025,-0.50508,-0.50627
