0.008257412737949634, 0.017482986021780184, 0.01315312163190591, 0.01315312163190591, 0.01740726801136976, 0.03620214698049149, 0.03620214698049149, 0.03620214698049149, 0.01669640423222637, 0.016620458224933583, 0.016681965177562687, 0.01614214936256665, 0.008257412737949634, 
0.005149428284121356, 0.016459082989565544, 0.00952117764699304, 0.019139613089208675, 0.032936468225085454, 0.032936468225085454, 0.032936468225085454, 0.01742044535278639, 0.00952117764699304, 0.0169252199046916, 0.016086150202862252, 0.016086150202862252, 0.016086150202862252, 
0.009726486059866205, 0.01574141969477544, 0.008186672963317465, 0.014620177857084938, 0.04716712321532366, 0.006803328403226323, 0.01574141969477544, 0.008186672963317465, 0.008186672963317465, 0.008186672963317465, 0.015960948701614817, 0.009726486059866205, 0.014618817016352715, 
0.014640983531919586, 0.012560829482319033, 0.016672462141758698, 0.02388883454296787, 0.02388883454296787, 0.017118041435494086, 0.015862541972436167, 0.07441363066854405, 0.016658260631813644, 0.02388883454296787, 0.016345494918786833, 0.012560829482319033, 0.012560829482319033, 
0.0174228118644797, 0.01336734338584649, 0.01336734338584649, 0.01680356801357443, 0.038051815240815384, 0.0181526463220847, 0.014631253749400911, 0.016551671271255716, 0.01747792277426538, 0.038051815240815384, 0.038051815240815384, 0.038051815240815384, 0.038051815240815384, 
0.009033570166419274, 0.010458372867497559, 0.010458372867497559, 0.009033570166419274, 0.01836498964390468, 0.028815158522648814, 0.028815158522648814, 0.028815158522648814, 0.028815158522648814, 0.028815158522648814, 0.028815158522648814, 0.028815158522648814, 0.017529692044144875, 
0.016670899676299086, 0.015458286234063572, 0.01048217796507153, 0.02037011357830245, 0.01604559441556685, 0.0481710732941273, 0.0481710732941273, 0.016576787616128637, 0.02456581282463162, 0.02456581282463162, 0.02456581282463162, 0.02456581282463162, 0.02456581282463162, 
0.034019453867826545, 0.034019453867826545, 0.0030994281318865256, 0.018162458867354795, 0.016539141618514417, 0.012202289299271852, 0.03541261843457601, 0.018358207949900028, 0.024322207422804328, 0.024322207422804328, 0.024322207422804328, 0.024322207422804328, 0.024322207422804328, 
0.039232039015283104, 0.039232039015283104, 0.009405399885647238, 0.04069097961910799, 0.04069097961910799, 0.04069097961910799, 0.04069097961910799, 0.04069097961910799, 0.04069097961910799, 0.04069097961910799, 0.04069097961910799, 0.04069097961910799, 0.04069097961910799, 
0.018442986795682296, 0.016511326243049813, 0.027117770873323965, 0.027117770873323965, 0.018280103894147512, 0.013563659873035995, 0.01600915476133014, 0.018146297242485825, 0.018280103894147512, 0.018442986795682296, 0.018442986795682296, 0.018358207949900028, 0.0633589554169469, 
0.08648131937054741, 0.08648131937054741, 0.08648131937054741, 0.017409622756330963, 0.11963478968029335, 0.11963478968029335, 0.11963478968029335, 0.11963478968029335, 0.11963478968029335, 0.005149428284121356, 0.005149428284121356, 0.01915058503196406, 0.026648605250269203, 
0.05270309463287921, 0.05270309463287921, 0.05270309463287921, 0.05270309463287921, 0.05270309463287921, 0.05270309463287921, 0.05270309463287921, 0.005149428284121356, 0.02071191863087033, 0.02036396903309477, 0.0746221608531, 0.0746221608531, 0.0746221608531, 
0.01049013709792276, 0.018334023434676983, 0.017536891980995374, 0.02147205582507946, 0.02147205582507946, 0.016057777858555135, 0.04913820885210443, 0.017462499363032045, 0.02147205582507946, 0.02147205582507946, 0.020318858598648286, 0.019016258428066337, 0.019016258428066337, 
0.004605735677918238, 0.004605735677918238, 0.004605735677918238, 0.004605735677918238, 0.016790847674427137, 0.017316792794998325, 0.014620177857084938, 0.019073225577568707, 0.0298627874920918, 0.017340854123280756, 0.012925117232379206, 0.010458372867497559, 0.035189350312418745, 
0.019869527578688897, 0.017157064326304483, 0.019240357677798053, 0.019240357677798053, 0.016601980302475335, 0.006829176915396635, 0.045302428604347564, 0.006829176915396635, 0.016559113073950985, 0.01576298310101698, 0.019869527578688897, 0.019869527578688897, 0.00944113468764438, 
0.016233156077822514, 0.05164891151804237, 0.017343050251852, 0.017257154792419557, 0.030811705529909934, 0.030811705529909934, 0.030811705529909934, 0.018306223550773, 0.01703551878673194, 0.013030686357342152, 0.01703551878673194, 0.013030686357342152, 0.05465299983186831, 
0.019204063253024588, 0.026420434185537245, 0.0031206894529131864, 0.019001607472268846, 0.04142997071115869, 0.04142997071115869, 0.009469918634862805, 0.015528979616231547, 0.038501980034418945, 0.01685973249082161, 0.026420434185537245, 0.026420434185537245, 0.019259209328785463, 
0.011401850562674384, 0.026919252294683456, 0.026919252294683456, 0.026919252294683456, 0.026919252294683456, 0.026919252294683456, 0.016484039900846157, 0.008584623396268077, 0.014147795438711926, 0.016430258133333472, 0.009419661295633057, 0.009419661295633057, 0.056236407742107766, 
0.01581324366296453, 0.016723176855497887, 0.02262957485205578, 0.0171701115235108, 0.01677076651310865, 0.010296768825483688, 0.01133797710929886, 0.016033774323067053, 0.022995032694902027, 0.022995032694902027, 0.018641159426546917, 0.02262957485205578, 0.02262957485205578, 
0.017939515272174487, 0.011419165445837138, 0.027598653045029457, 0.027598653045029457, 0.027598653045029457, 0.027598653045029457, 0.0180892627401124, 0.025642975777675693, 0.011419165445837138, 0.025642975777675693, 0.017236417560353774, 0.08059917608686523, 0.01360485549907407, 
