0.018713955945992577, 0.008257412737949634, 0.017482986021780184, 0.01315312163190591, 0.016681965177562687, 0.03620214698049149, 0.015039438473439738, 0.03620214698049149, 0.017327736987030166, 0.01315312163190591, 0.01315312163190591, 0.016308402267685197, 0.008257412737949634, 0.008257412737949634, 
0.016459082989565544, 0.00952117764699304, 0.00952117764699304, 0.00952117764699304, 0.01668907238037262, 0.012202289299271852, 0.012202289299271852, 0.01855649102642634, 0.00952117764699304, 0.00952117764699304, 0.00952117764699304, 0.0169252199046916, 0.016086150202862252, 0.009405399885647238, 
0.017184225531404935, 0.015960948701614817, 0.009726486059866205, 0.009726486059866205, 0.017409622756330963, 0.0331051058976846, 0.012925117232379206, 0.011384588109135134, 0.015050823362518798, 0.009726486059866205, 0.009726486059866205, 0.009726486059866205, 0.01669459346308696, 0.010458372867497559, 
0.07441363066854405, 0.016658260631813644, 0.02388883454296787, 0.02388883454296787, 0.016345494918786833, 0.012560829482319033, 0.016536362370787566, 0.03140729221611557, 0.03140729221611557, 0.017367148064331976, 0.012560829482319033, 0.016672462141758698, 0.017118041435494086, 0.01543395866041301, 
0.010466295877245662, 0.038051815240815384, 0.021282165945595437, 0.01336734338584649, 0.01336734338584649, 0.01336734338584649, 0.01336734338584649, 0.01336734338584649, 0.019025273454290965, 0.03501895078908092, 0.03501895078908092, 0.0174228118644797, 0.01336734338584649, 0.01336734338584649, 
0.028815158522648814, 0.017529692044144875, 0.016459082989565544, 0.018146297242485825, 0.009033570166419274, 0.01836498964390468, 0.028815158522648814, 0.028815158522648814, 0.018146297242485825, 0.009033570166419274, 0.009033570166419274, 0.009033570166419274, 0.009033570166419274, 0.010458372867497559, 
0.02456581282463162, 0.017934488549738465, 0.017223339853555328, 0.02456581282463162, 0.016606007916424505, 0.045511223205774706, 0.0031064829758893023, 0.019054143368485637, 0.045511223205774706, 0.045511223205774706, 0.045511223205774706, 0.045511223205774706, 0.01048217796507153, 0.045511223205774706, 
0.018358207949900028, 0.014637327568888029, 0.024322207422804328, 0.019510185493048705, 0.010458372867497559, 0.012202289299271852, 0.03541261843457601, 0.03541261843457601, 0.03541261843457601, 0.016790847674427137, 0.057694175022475154, 0.018987549372895245, 0.03541261843457601, 0.011286479862776685, 
0.039232039015283104, 0.005149428284121356, 0.1057826244043225, 0.1057826244043225, 0.016539141618514417, 0.03547058296445597, 0.03547058296445597, 0.03547058296445597, 0.03547058296445597, 0.03547058296445597, 0.01600915476133014, 0.1057826244043225, 0.1057826244043225, 0.1057826244043225, 
0.016292302821500633, 0.018442986795682296, 0.018442986795682296, 0.018442986795682296, 0.018442986795682296, 0.018442986795682296, 0.018442986795682296, 0.018442986795682296, 0.016511326243049813, 0.017340854123280756, 0.01600915476133014, 0.06109190709928431, 0.06109190709928431, 0.018146297242485825, 
