0.02042360060514372, 0.0264750378214826, 0.25642965204236007, 0.25642965204236007, 0.01739788199697428, 0.07488653555219364, 0.009833585476550681, 0.07488653555219364, 0.07488653555219364, 0.01739788199697428, 0.25642965204236007, 0.25642965204236007, 0.25642965204236007, 0.25642965204236007, 0.25642965204236007, 0.25642965204236007, 
0.008327024981074944, 0.07872823618470856, 0.013626040878122634, 0.2331566994700984, 0.2331566994700984, 0.012112036336109008, 0.2808478425435276, 0.2808478425435276, 0.2808478425435276, 0.015897047691143074, 0.07645722937168811, 0.07645722937168811, 0.07645722937168811, 0.07645722937168811, 0.07645722937168811, 0.07645722937168811, 
0.008327024981074944, 0.011355034065102196, 0.24148372445117336, 0.24148372445117336, 0.016654049962149888, 0.28690386071158214, 0.28690386071158214, 0.28690386071158214, 0.025738077214231644, 0.10673732021196064, 0.10673732021196064, 0.10673732021196064, 0.10673732021196064, 0.10673732021196064, 0.10673732021196064, 0.025738077214231644, 
0.013646702047005308, 0.01288855193328279, 0.19257012888551933, 0.19257012888551933, 0.02047005307050796, 0.244882486732373, 0.244882486732373, 0.000758150113722517, 0.0037907505686125853, 0.10917361637604246, 0.10917361637604246, 0.10917361637604246, 0.018953752843062926, 0.244882486732373, 0.244882486732373, 0.021986353297952996, 
0.014393939393939395, 0.015909090909090907, 0.26590909090909093, 0.26590909090909093, 0.021212121212121213, 0.024242424242424242, 0.025, 0.2606060606060606, 0.01818181818181818, 0.0030303030303030303, 0.0007575757575757576, 0.2606060606060606, 0.2606060606060606, 0.021212121212121213, 0.26590909090909093, 0.26590909090909093, 
0.003028009084027252, 0.2664647993943982, 0.026495079485238455, 0.02195306585919758, 0.06661619984859955, 0.01968205904617714, 0.20136260408781226, 0.018925056775170326, 0.2664647993943982, 0.2664647993943982, 0.2664647993943982, 0.2664647993943982, 0.026495079485238455, 0.20136260408781226, 0.20136260408781226, 0.20136260408781226, 
0.02276176024279211, 0.2496206373292868, 0.013657056145675266, 0.010622154779969651, 0.0037936267071320183, 0.2496206373292868, 0.004552352048558422, 0.022003034901365705, 0.19802731411229135, 0.0204855842185129, 0.07663125948406677, 0.07663125948406677, 0.07663125948406677, 0.013657056145675266, 0.19802731411229135, 
0.336109008327025, 0.02498107494322483, 0.00757002271006813, 0.000757002271006813, 0.014383043149129448, 0.012112036336109008, 0.015897047691143074, 0.19606358819076458, 0.031037093111279335, 0.336109008327025, 0.336109008327025, 0.336109008327025, 0.336109008327025, 0.336109008327025, 0.024224072672218017, 0.19606358819076458, 
0.001514004542013626, 0.13247539742619227, 0.13247539742619227, 0.13247539742619227, 0.13247539742619227, 0.13247539742619227, 0.13247539742619227, 0.13247539742619227, 0.13247539742619227, 0.13247539742619227, 0.13247539742619227, 0.13247539742619227, 0.13247539742619227, 0.13247539742619227, 0.13247539742619227, 0.13247539742619227, 
0.2573807721423164, 0.015897047691143074, 0.21196063588190764, 0.21196063588190764, 0.21196063588190764, 0.21196063588190764, 0.018925056775170326, 0.10598031794095382, 0.10598031794095382, 0.10598031794095382, 0.015897047691143074, 0.022710068130204392, 0.2573807721423164, 0.018925056775170326, 0.008327024981074944, 0.005299015897047691, 
0.01968205904617714, 0.186222558667676, 0.186222558667676, 0.186222558667676, 0.186222558667676, 0.186222558667676, 0.0174110522331567, 0.07948523845571537, 0.07948523845571537, 0.07948523845571537, 0.016654049962149888, 0.02498107494322483, 0.20514761544284632, 0.20514761544284632, 0.012112036336109008, 0.01514004542013626, 
0.09689629068887207, 0.09689629068887207, 0.09689629068887207, 0.09689629068887207, 0.09689629068887207, 0.09689629068887207, 0.09689629068887207, 0.09689629068887207, 0.005299015897047691, 0.04844814534443603, 0.006813020439061317, 0.01514004542013626, 0.09689629068887207, 0.09689629068887207, 0.01514004542013626, 0.04844814534443603, 
0.015186028853454821, 0.24677296886864086, 0.24677296886864086, 0.0007593014426727411, 0.004555808656036446, 0.006074411541381929, 0.0774487471526196, 0.0774487471526196, 0.011389521640091117, 0.275626423690205, 0.275626423690205, 0.275626423690205, 0.275626423690205, 0.275626423690205, 0.025816249050873197, 0.24677296886864086, 
0.006813020439061317, 0.009084027252081756, 0.27403482210446634, 0.27403482210446634, 0.018168054504163512, 0.24072672218016655, 0.009084027252081756, 0.06888720666161999, 0.016654049962149888, 0.24072672218016655, 0.24072672218016655, 0.018925056775170326, 0.003785011355034065, 0.27403482210446634, 0.27403482210446634, 0.27403482210446634, 
0.02507598784194529, 0.012917933130699088, 0.28799392097264437, 0.017477203647416412, 0.007598784194528876, 0.09346504559270517, 0.0182370820668693, 0.28799392097264437, 0.28799392097264437, 0.28799392097264437, 0.28799392097264437, 0.28799392097264437, 0.28799392097264437, 0.28799392097264437, 0.28799392097264437, 0.28799392097264437, 
0.003032600454890068, 0.21531463229719486, 0.21531463229719486, 0.21531463229719486, 0.014404852160727824, 0.24109173616376042, 0.24109173616376042, 0.24109173616376042, 0.24109173616376042, 0.01061410159211524, 0.14480667172100076, 0.14480667172100076, 0.14480667172100076, 0.00530705079605762, 0.003032600454890068, 
0.004573170731707317, 0.04954268292682927, 0.010670731707317074, 0.2690548780487805, 0.2690548780487805, 0.018292682926829267, 0.2507621951219512, 0.2507621951219512, 0.01600609756097561, 0.10442073170731707, 0.10442073170731707, 0.018292682926829267, 0.2507621951219512, 0.2507621951219512, 0.2507621951219512, 0.2507621951219512, 
0.015163002274450341, 0.013646702047005308, 0.022744503411675512, 0.2532221379833207, 0.019711902956785442, 0.08946171341925702, 0.0037907505686125853, 0.08946171341925702, 0.08946171341925702, 0.08946171341925702, 0.02047005307050796, 0.2532221379833207, 0.2532221379833207, 0.016679302501895376, 0.25549658832448824, 0.25549658832448824, 
0.022053231939163497, 0.02585551330798479, 0.2600760456273764, 0.2600760456273764, 0.02053231939163498, 0.011406844106463879, 0.013688212927756654, 0.09733840304182509, 0.09733840304182509, 0.006083650190114068, 0.00532319391634981, 0.09733840304182509, 0.09733840304182509, 0.012927756653992395, 0.2600760456273764, 0.2600760456273764, 
0.004555808656036446, 0.1791951404707669, 0.023538344722854973, 0.22247532270311313, 0.22247532270311313, 0.22247532270311313, 0.22247532270311313, 0.22247532270311313, 0.22247532270311313, 0.22247532270311313, 0.015945330296127564, 0.1556567957479119, 0.1556567957479119, 0.1556567957479119, 0.1556567957479119, 0.1556567957479119, 
