0.016308402267685197, 0.008257412737949634, 0.01747056485549993, 0.013001115964700681, 0.014908739910369595, 0.05658428931260402, 0.016392973130005182, 0.008257412737949634, 0.008257412737949634, 0.008257412737949634, 0.017217993321634945, 0.01315312163190591, 0.01315312163190591, 0.01315312163190591, 0.01315312163190591, 0.01740726801136976, 0.03620214698049149, 0.014115690002769311, 
0.01742044535278639, 0.00952117764699304, 0.0169252199046916, 0.016086150202862252, 0.016086150202862252, 0.017468545423063624, 0.0030994281318865256, 0.054570254941888205, 0.01663303994955503, 0.014126375612158237, 0.054570254941888205, 0.054570254941888205, 0.01640538264789315, 0.016086150202862252, 0.016086150202862252, 0.016086150202862252, 0.016086150202862252, 0.016086150202862252, 
0.012925117232379206, 0.008186672963317465, 0.008186672963317465, 0.015960948701614817, 0.009726486059866205, 0.009726486059866205, 0.017409622756330963, 0.0331051058976846, 0.0331051058976846, 0.0331051058976846, 0.0331051058976846, 0.015050823362518798, 0.009726486059866205, 0.009726486059866205, 0.009726486059866205, 0.009726486059866205, 0.009726486059866205, 0.009726486059866205, 
0.008212434271727702, 0.016536362370787566, 0.011401850562674384, 0.014640983531919586, 0.012560829482319033, 0.016756680446823356, 0.02388883454296787, 0.02388883454296787, 0.017118041435494086, 0.07441363066854405, 0.015862541972436167, 0.016658260631813644, 0.02388883454296787, 0.016658260631813644, 0.012560829482319033, 0.012560829482319033, 0.016756680446823356, 0.02388883454296787, 
0.01680356801357443, 0.038051815240815384, 0.038051815240815384, 0.016537354915986843, 0.08235775995915182, 0.014631253749400911, 0.010466295877245662, 0.003101776183501591, 0.01336734338584649, 0.01336734338584649, 0.01336734338584649, 0.01336734338584649, 0.01336734338584649, 0.017433642659871833, 0.03501895078908092, 0.03501895078908092, 0.005153329366154781, 0.01804815077933942, 
0.009405399885647238, 0.009033570166419274, 0.009033570166419274, 0.01836498964390468, 0.028815158522648814, 0.028815158522648814, 0.028815158522648814, 0.028815158522648814, 0.028815158522648814, 0.028815158522648814, 0.028815158522648814, 0.028815158522648814, 0.028815158522648814, 0.01640538264789315, 0.03590589861050451, 0.03590589861050451, 0.016459082989565544, 0.016647219958349526, 
0.045511223205774706, 0.016670899676299086, 0.07970883799883761, 0.07970883799883761, 0.07970883799883761, 0.07970883799883761, 0.07970883799883761, 0.07970883799883761, 0.07970883799883761, 0.07970883799883761, 0.015458286234063572, 0.016670899676299086, 0.013594533150440478, 0.01735620886357571, 0.045511223205774706, 0.045511223205774706, 0.045511223205774706, 0.045511223205774706, 
0.03541261843457601, 0.03541261843457601, 0.03541261843457601, 0.03541261843457601, 0.03541261843457601, 0.03541261843457601, 0.03541261843457601, 0.016790847674427137, 0.016539141618514417, 0.015050823362518798, 0.057694175022475154, 0.057694175022475154, 0.018987549372895245, 0.03541261843457601, 0.03541261843457601, 0.03541261843457601, 0.03541261843457601, 0.018358207949900028, 
0.061784465130146904, 0.061784465130146904, 0.01583852601184202, 0.039232039015283104, 0.01640538264789315, 0.0030994281318865256, 0.04069097961910799, 0.0030994281318865256, 0.03547058296445597, 0.03547058296445597, 0.03547058296445597, 0.03547058296445597, 0.03547058296445597, 0.03547058296445597, 0.03547058296445597, 0.03547058296445597, 0.03547058296445597, 0.03547058296445597, 
0.016292302821500633, 0.018442986795682296, 0.018442986795682296, 0.018358207949900028, 0.0633589554169469, 0.0633589554169469, 0.0633589554169469, 0.005149428284121356, 0.015423180360708394, 0.012925117232379206, 0.0633589554169469, 0.0633589554169469, 0.018280103894147512, 0.018442986795682296, 0.016511326243049813, 0.027117770873323965, 0.027117770873323965, 0.011384588109135134, 
