0.017482986021780184, 0.016681965177562687, 0.03620214698049149, 0.03620214698049149, 0.014115690002769311, 0.008193797885331953, 0.01315312163190591, 0.01315312163190591, 0.01614214936256665, 0.008257412737949634, 0.008257412737949634, 
0.011384588109135134, 0.016086150202862252, 0.016459082989565544, 0.00952117764699304, 0.00952117764699304, 0.01668907238037262, 0.012202289299271852, 0.012202289299271852, 0.032936468225085454, 0.01855649102642634, 0.00952117764699304, 
0.012925117232379206, 0.008186672963317465, 0.015960948701614817, 0.009726486059866205, 0.009726486059866205, 0.014618817016352715, 0.0331051058976846, 0.0331051058976846, 0.0331051058976846, 0.0331051058976846, 0.014618817016352715, 
0.0031041277954678547, 0.012560829482319033, 0.008212434271727702, 0.016536362370787566, 0.03140729221611557, 0.03140729221611557, 0.014640983531919586, 0.012560829482319033, 0.012560829482319033, 0.016756680446823356, 0.015446566532597263, 
0.014631253749400911, 0.016551671271255716, 0.003101776183501591, 0.0174228118644797, 0.01336734338584649, 0.01336734338584649, 0.01336734338584649, 0.01336734338584649, 0.01336734338584649, 0.01336734338584649, 0.017433642659871833, 
0.009033570166419274, 0.018280103894147512, 0.011384588109135134, 0.01640538264789315, 0.005149428284121356, 0.010458372867497559, 0.009033570166419274, 0.009033570166419274, 0.009033570166419274, 0.009033570166419274, 0.019139613089208675, 
0.01048217796507153, 0.045511223205774706, 0.02037011357830245, 0.017934488549738465, 0.017223339853555328, 0.02456581282463162, 0.02456581282463162, 0.016606007916424505, 0.045511223205774706, 0.045511223205774706, 0.045511223205774706, 
0.0030994281318865256, 0.017184225531404935, 0.03541261843457601, 0.03541261843457601, 0.03541261843457601, 0.020257332910234512, 0.024322207422804328, 0.024322207422804328, 0.024322207422804328, 0.024322207422804328, 0.024322207422804328, 
0.03547058296445597, 0.013563659873035995, 0.016539141618514417, 0.03547058296445597, 0.016320747765238328, 0.061784465130146904, 0.061784465130146904, 0.01583852601184202, 0.009405399885647238, 0.015050823362518798, 0.039232039015283104, 
0.027117770873323965, 0.016292302821500633, 0.018442986795682296, 0.018146297242485825, 0.0633589554169469, 0.018280103894147512, 0.018442986795682296, 0.016511326243049813, 0.027117770873323965, 0.017340854123280756, 0.014126375612158237, 
0.02161445854903175, 0.02161445854903175, 0.018146297242485825, 0.026648605250269203, 0.026648605250269203, 0.017468545423063624, 0.010250000761174148, 0.016459082989565544, 0.017885194256967295, 0.02161445854903175, 0.017649994723292352, 
0.07384854402876818, 0.07384854402876818, 0.07384854402876818, 0.07384854402876818, 0.07384854402876818, 0.07384854402876818, 0.07384854402876818, 0.07384854402876818, 0.0182282029421035, 0.09761831439417482, 0.09761831439417482, 
0.0031088417328945335, 0.011419165445837138, 0.019016258428066337, 0.017462499363032045, 0.05902679218586444, 0.015096535810089089, 0.01777900127381725, 0.015789229625511284, 0.019016258428066337, 0.017536891980995374, 0.016057777858555135, 
0.0298627874920918, 0.016731310756517796, 0.004605735677918238, 0.016790847674427137, 0.017316792794998325, 0.017409622756330963, 0.04640353887351922, 0.04640353887351922, 0.04640353887351922, 0.04640353887351922, 0.04640353887351922, 
0.019869527578688897, 0.017296494810943308, 0.019240357677798053, 0.019240357677798053, 0.016601980302475335, 0.045302428604347564, 0.045302428604347564, 0.01685464268838773, 0.019240357677798053, 0.01629120874530398, 0.00944113468764438, 
0.01663361116971232, 0.017257154792419557, 0.030811705529909934, 0.009419661295633057, 0.015073644929406618, 0.017343050251852, 0.016430258133333472, 0.05465299983186831, 0.05465299983186831, 0.017343050251852, 0.008212434271727702, 
0.038501980034418945, 0.0122851338803036, 0.014720468711287502, 0.014223279103400176, 0.04142997071115869, 0.018405500948299437, 0.038501980034418945, 0.018353087357264354, 0.026420434185537245, 0.026420434185537245, 0.026420434185537245, 
0.011401850562674384, 0.016536362370787566, 0.008584623396268077, 0.017257154792419557, 0.056236407742107766, 0.016345494918786833, 0.008584623396268077, 0.01832408669499501, 0.026919252294683456, 0.026919252294683456, 0.026919252294683456, 
0.00823741506038695, 0.02262957485205578, 0.02262957485205578, 0.017002445242659776, 0.022995032694902027, 0.01708733785528474, 0.03345385940044619, 0.016033774323067053, 0.022995032694902027, 0.022995032694902027, 0.018641159426546917, 
0.01416928032168643, 0.017939515272174487, 0.027598653045029457, 0.027598653045029457, 0.01919774403253201, 0.015096535810089089, 0.014404859414471383, 0.06311339951569757, 0.015470023733102344, 0.027598653045029457, 0.019208749299335248, 
