0.017217993321634945, 0.016681965177562687, 0.015039438473439738, 0.016681965177562687, 0.01315312163190591, 0.01315312163190591, 0.01315312163190591, 0.01614214936256665, 0.008257412737949634, 
0.011384588109135134, 0.016086150202862252, 0.016086150202862252, 0.016086150202862252, 0.016086150202862252, 0.016086150202862252, 0.016086150202862252, 0.016459082989565544, 0.00952117764699304, 
0.008186672963317465, 0.008186672963317465, 0.015960948701614817, 0.009726486059866205, 0.017409622756330963, 0.0331051058976846, 0.0331051058976846, 0.0331051058976846, 0.014618817016352715, 
0.016345494918786833, 0.012560829482319033, 0.016536362370787566, 0.03140729221611557, 0.03140729221611557, 0.014640983531919586, 0.012560829482319033, 0.016672462141758698, 0.02388883454296787, 
0.021282165945595437, 0.01336734338584649, 0.019025273454290965, 0.005153329366154781, 0.003101776183501591, 0.021282165945595437, 0.01336734338584649, 0.019025273454290965, 0.03501895078908092, 
0.01640538264789315, 0.03590589861050451, 0.03590589861050451, 0.0030994281318865256, 0.03590589861050451, 0.01736633464906015, 0.028815158522648814, 0.018146297242485825, 0.009033570166419274, 
0.02456581282463162, 0.02456581282463162, 0.01604559441556685, 0.017223339853555328, 0.02456581282463162, 0.016606007916424505, 0.045511223205774706, 0.016670899676299086, 0.01048217796507153, 
0.017725166296455198, 0.017464691947032783, 0.024322207422804328, 0.01600915476133014, 0.01901087127907954, 0.019073225577568707, 0.03541261843457601, 0.018162458867354795, 0.016539141618514417, 
0.020323852911584124, 0.061784465130146904, 0.01668907238037262, 0.0030994281318865256, 0.03547058296445597, 0.020323852911584124, 0.010458372867497559, 0.006803328403226323, 0.061784465130146904, 
0.005149428284121356, 0.027117770873323965, 0.027117770873323965, 0.016292302821500633, 0.018442986795682296, 0.018442986795682296, 0.018442986795682296, 0.018442986795682296, 0.018442986795682296, 
0.0030994281318865256, 0.018146297242485825, 0.026648605250269203, 0.026648605250269203, 0.008200000608939318, 0.026648605250269203, 0.026648605250269203, 0.009405399885647238, 0.017885194256967295, 
0.0030994281318865256, 0.01915058503196406, 0.0746221608531, 0.0746221608531, 0.018995896740351455, 0.05270309463287921, 0.05270309463287921, 0.05270309463287921, 0.05270309463287921, 
0.02147205582507946, 0.02147205582507946, 0.02147205582507946, 0.02147205582507946, 0.020318858598648286, 0.019016258428066337, 0.019016258428066337, 0.009433966020455582, 0.015789229625511284, 
0.005149428284121356, 0.004605735677918238, 0.004605735677918238, 0.004605735677918238, 0.017409622756330963, 0.04640353887351922, 0.017632757834946795, 0.017632757834946795, 0.04640353887351922, 
0.017534915276494718, 0.013615193535167592, 0.018207821538869153, 0.019869527578688897, 0.019869527578688897, 0.019869527578688897, 0.017296494810943308, 0.019240357677798053, 0.0167104692743007, 
0.017343050251852, 0.01663361116971232, 0.018307822019839926, 0.030811705529909934, 0.008212434271727702, 0.016430258133333472, 0.017659494389662404, 0.017343050251852, 0.030811705529909934, 
0.0031206894529131864, 0.0031206894529131864, 0.026420434185537245, 0.026420434185537245, 0.017584495474108466, 0.010530114754545941, 0.016906028794145007, 0.026420434185537245, 0.006849997576724064, 
0.0031041277954678547, 0.008584623396268077, 0.008584623396268077, 0.016430258133333472, 0.01576528841303894, 0.008584623396268077, 0.008584623396268077, 0.016178863879691516, 0.026919252294683456, 
0.01581324366296453, 0.01708733785528474, 0.02262957485205578, 0.02262957485205578, 0.02262957485205578, 0.02262957485205578, 0.02262957485205578, 0.017002445242659776, 0.022995032694902027, 
0.06311339951569757, 0.06311339951569757, 0.06311339951569757, 0.06311339951569757, 0.06311339951569757, 0.06311339951569757, 0.015096535810089089, 0.04567666178334855, 0.04567666178334855, 
