-0.0077441,-0.0062197,-0.0064451,-0.0064438,-0.0043099,-0.0039482,-0.0022897,-0.00042531,-0.00092553,0.00021204,9.2246e-06,0.0005725,0.00082707,0.00098137,0.0011258,0.0012964,0.0012906,0.0014005,0.0014092,0.0014393,0.0015333,0.0017953,0.0018117,0.0017747,0.0017675,0.0013265,-5.6543e-05,-0.0015065,-0.0021371
0.24854,0.24838,0.24712,0.24598,0.24405,0.24133,0.2388,0.23441,0.23084,0.23147,0.2318,0.22653,0.22647,0.22533,0.22554,0.22599,0.22598,0.22631,0.22694,0.22776,0.22891,0.22934,0.22903,0.2293,0.22907,0.22842,0.22727,0.22663,0.22495
-0.32029,-0.32058,-0.31819,-0.31527,-0.31475,-0.31248,-0.30964,-0.30659,-0.30306,-0.30053,-0.29863,-0.29165,-0.29626,-0.29753,-0.29947,-0.30148,-0.30367,-0.30583,-0.30302,-0.30231,-0.30202,-0.3017,-0.30053,-0.29918,-0.29907,-0.29696,-0.29493,-0.28941,-0.29352
-0.045038,-0.044233,-0.040188,-0.038502,-0.036469,-0.034649,-0.032611,-0.030752,-0.029926,-0.030406,-0.031749,-0.031182,-0.032558,-0.039136,-0.037934,-0.038334,-0.03962,-0.040687,-0.040393,-0.040445,-0.038443,-0.038279,-0.036701,-0.036263,-0.036792,-0.038169,-0.037918,-0.038506,-0.038887
0.0026271,0.0024879,0.0025424,0.0025557,0.0025577,0.0026323,0.0028199,0.003118,0.0033274,0.0035482,0.003667,0.0040626,0.0044678,0.0042747,0.0047786,0.0050698,0.0050556,0.0051862,0.0053291,0.0054212,0.0055387,0.0055671,0.0055327,0.0055031,0.0054223,0.0048,0.0015451,5.3571e-05,0.0019183
-0.047447,-0.065994,-0.079852,-0.090481,-0.091572,-0.092875,-0.092577,-0.0923,-0.092288,-0.092528,-0.092651,-0.093162,-0.095477,-0.10316,-0.10793,-0.10489,-0.10397,-0.11409,-0.1185,-0.11429,-0.11525,-0.12177,-0.14417,-0.18546,-0.17217,-0.17113,-0.16049,-0.13756,-0.10838
-0.38212,-0.42855,-0.51393,-0.54216,-0.524,-0.49815,-0.49361,-0.48647,-0.47793,-0.47005,-0.47399,-0.48107,-0.47522,-0.48043,-0.47707,-0.46324,-0.45303,-0.45945,-0.45639,-0.44803,-0.4393,-0.42842,-0.39412,-0.34693,-0.23994,-0.18365,-0.12081,-0.075209,-0.057869
-0.38514,-0.40079,-0.37807,-0.32426,-0.40377,-0.42465,-0.44039,-0.46186,-0.45431,-0.45202,-0.46712,-0.48435,-0.48545,-0.47301,-0.51465,-0.5269,-0.53089,-0.53176,-0.53254,-0.52806,-0.51908,-0.40996,-0.34808,-0.29132,-0.19317,-0.11681,-0.066592,-0.029099,-0.019701
0.0015508,0.0015419,0.001586,0.0016778,0.0017732,0.0019716,0.0024571,0.002806,0.0031477,0.0038986,0.0035351,0.0042745,0.0050264,0.0048125,0.0045865,0.0043904,0.0047988,0.0050494,0.0050767,0.005105,0.0051154,0.0050845,0.0049727,0.0049225,0.0047893,0.0040066,0.0033114,0.0017567,0.0016938
-0.0059674,-0.0059253,-0.0067663,-0.011299,-0.016183,-0.01731,-0.016141,-0.014999,-0.016301,-0.016355,-0.010168,-0.0051683,-0.004555,-0.0076571,-0.0058494,-0.0041941,-0.0022392,-0.0030727,-0.0060529,-0.0085372,-0.0099818,-0.015113,-0.027757,-0.04741,-0.065583,-0.066897,-0.061559,-0.054717,-0.040791
-0.52982,-0.53163,-0.53431,-0.55802,-0.5694,-0.5674,-0.56103,-0.55723,-0.55883,-0.57718,-0.55924,-0.53685,-0.52841,-0.53513,-0.54359,-0.54348,-0.53306,-0.52801,-0.51811,-0.5003,-0.50187,-0.5025,-0.48152,-0.41296,-0.39584,-0.30879,-0.25354,-0.19918,-0.17346
-0.26581,-0.36846,-0.42008,-0.37918,-0.36433,-0.43461,-0.45088,-0.47035,-0.40787,-0.31711,-0.37818,-0.38216,-0.38375,-0.38228,-0.35954,-0.38662,-0.38766,-0.33207,-0.3526,-0.37377,-0.3786,-0.30576,-0.2612,-0.18844,-0.14064,-0.082004,-0.084203,-0.087136,-0.069491
-6.3943e-10,-6.0509e-10,-1.0499e-09,-1.0992e-09,-9.6349e-10,-9.5168e-10,-8.5972e-10,-7.9285e-10,-7.1424e-10,-6.6036e-10,-9.9866e-10,-7.5091e-10,-1.0027e-09,-5.9521e-11,-1.2309e-11,6.0494e-11,9.9163e-11,1.4732e-10,2.1446e-10,2.7125e-10,2.6947e-10,-4.2594e-10,4.5236e-10,1.4587e-09,1.6779e-09,1.814e-09,1.8173e-09,1.8297e-09,1.7743e-09
0.073786,0.072161,0.067443,0.067022,0.067497,0.066909,0.063487,0.064284,0.062026,0.061024,0.058989,0.059303,0.059874,0.060594,0.059042,0.058116,0.058464,0.058917,0.059463,0.059975,0.059579,0.059738,0.05989,0.060715,0.061541,0.063203,0.065359,0.068339,0.07032
0.045744,0.045764,0.045862,0.045889,0.045908,0.046046,0.04617,0.046464,0.046749,0.046817,0.047029,0.047474,0.048171,0.048226,0.048173,0.048132,0.048655,0.049239,0.049012,0.048593,0.047944,0.046812,0.044539,0.042019,0.04037,0.037474,0.034734,0.032901,0.029992
