0.012212,0.0079487,0.0078669,0.0044996,-0.0004576,-0.0065253,-0.008754,-0.0094436,-0.014562,-0.016958,-0.019619,-0.01903,-0.019137,-0.023685,-0.021548,-0.021519,-0.023859,-0.022073,-0.019855,-0.019162,-0.017219,-0.011695,-0.015096,-0.01541,-0.012499,-0.009554,-0.006695,-0.0041228,-0.0031602,-0.0021829
-0.035967,-0.035518,-0.034737,-0.034099,-0.033961,-0.033706,-0.033612,-0.033335,-0.033388,-0.033717,-0.034828,-0.034574,-0.034298,-0.033976,-0.03333,-0.033466,-0.033768,-0.033773,-0.033052,-0.032812,-0.032433,-0.032089,-0.032196,-0.032272,-0.032491,-0.032904,-0.033124,-0.033091,-0.033111,-0.033316
0.022634,0.022377,0.021827,0.021336,0.02075,0.02058,0.020548,0.020493,0.020265,0.020243,0.020124,0.02009,0.020065,0.020009,0.020025,0.020032,0.020049,0.020114,0.020154,0.020186,0.020256,0.020505,0.021064,0.021818,0.022933,0.024156,0.024835,0.024795,0.024645,0.024471
-0.080842,-0.086117,-0.089709,-0.092113,-0.094762,-0.093169,-0.095328,-0.095272,-0.087843,-0.079042,-0.080821,-0.079563,-0.07558,-0.072152,-0.075342,-0.073379,-0.070964,-0.065365,-0.064603,-0.061525,-0.058192,-0.054392,-0.051553,-0.052301,-0.050944,-0.0493,-0.044424,-0.04293,-0.039214,-0.033937
0.017021,0.0034727,-0.0032073,0.00073308,-0.001564,-0.0030113,-0.0036947,-0.0033459,-0.0024957,-0.0024049,-0.0019122,-0.0005525,0.0002325,0.0018538,0.003103,0.003439,0.0042241,0.0032182,0.0040344,0.0072381,0.0093361,0.0095611,0.0088744,0.0097231,0.0095881,0.0097603,0.0098893,0.010032,0.0098733,0.010112
-0.18923,-0.077292,-0.16042,-0.17523,-0.19758,-0.2233,-0.24504,-0.26465,-0.27306,-0.24837,-0.22166,-0.21045,-0.20575,-0.20571,-0.2035,-0.20371,-0.20461,-0.20189,-0.2063,-0.21042,-0.23751,-0.26729,-0.26636,-0.25964,-0.24342,-0.21505,-0.18375,-0.14692,-0.10685,-0.062757
-0.61482,0.77771,0.79517,0.82809,0.84092,-0.82473,-0.81066,-0.81216,0.82786,0.85583,0.87642,0.88396,-0.87644,-0.86734,-0.86485,-0.86674,0.87405,0.88349,0.88225,-0.87927,-0.82235,-0.76803,-0.68758,-0.62294,-0.53703,-0.46836,-0.35275,-0.30272,-0.24615,-0.20498
-0.11095,-0.21052,-0.1217,-0.11504,-0.085696,-0.1265,-0.055093,-0.023905,-0.019076,-0.032185,-0.039043,-0.050136,-0.049517,-0.03508,-0.039415,-0.055683,-0.072791,-0.085428,-0.091849,-0.088111,-0.11125,-0.13493,-0.14334,-0.1151,-0.082222,-0.06449,-0.062464,-0.04047,0.0017779,0.0072018
-0.016494,-0.0046985,0.0013202,-0.00099878,-0.00030918,0.0040564,0.0040984,0.0037736,0.0032857,0.0027345,0.0025621,0.0019261,0.00085241,-0.0012131,-0.0037542,-0.0055479,-0.0063416,-0.005047,0.0063579,0.0099659,0.011584,0.013159,0.012361,0.011583,0.0099683,0.010121,0.0097696,0.0090967,0.0093775,0.009517
-0.14418,-0.17102,-0.20418,-0.22289,-0.22997,-0.23248,-0.2384,-0.24135,-0.23119,-0.22544,-0.21164,-0.20949,-0.21018,-0.21192,-0.217,-0.22696,-0.22493,-0.22551,-0.24703,-0.27222,-0.30166,-0.31164,-0.28508,-0.269,-0.26094,-0.24884,-0.22474,-0.19309,-0.15397,-0.11277
-0.69274,-0.74197,0.78374,-0.81021,-0.81521,-0.81191,-0.81052,-0.81424,0.82941,0.85666,0.87446,0.8815,0.87816,0.87085,0.86569,0.86584,0.86983,0.87507,-0.86762,-0.85549,-0.79689,-0.73771,-0.69076,-0.61778,-0.46374,-0.402,-0.30373,-0.26011,-0.2172,-0.18582
-0.15379,-0.17284,-0.1894,-0.20092,-0.16368,-0.11931,-0.10063,-0.12069,-0.15256,-0.15406,-0.1503,-0.14355,-0.10724,-0.074324,-0.082027,-0.09815,-0.12192,-0.13027,-0.13212,-0.12119,-0.1592,-0.19412,-0.10284,-0.077931,-0.060668,-0.038711,-0.028775,-0.014991,0.0058225,0.021005
-2.3009e-10,-2.0734e-10,4.2041e-10,1.3812e-09,-1.6442e-09,-2.5847e-09,-9.5137e-10,-1.7449e-09,-2.0284e-09,-2.5964e-09,-1.6079e-09,-1.1737e-09,-9.7492e-10,-4.2861e-10,1.4301e-10,4.6598e-11,-1.6696e-10,-1.8838e-10,-6.7612e-10,5.6243e-10,-8.1203e-10,6.4613e-10,1.3897e-10,3.368e-10,4.2708e-10,4.9732e-10,-1.0332e-10,5.344e-10,-5.1973e-10,-9.0729e-10
0.019519,0.018157,0.013752,0.013822,0.0095003,0.0092804,0.0064958,0.0047283,0.0041231,0.00095691,-0.0001773,-0.0020676,-0.0030286,-0.0041086,-0.0072688,-0.0061027,-0.0098852,-0.012091,-0.014549,-0.020369,-0.019056,-0.019554,-0.018509,-0.017441,-0.015309,-0.013228,-0.0095235,-0.0091489,-0.0062742,-0.0028387
