-0.0080411,-0.0073875,-0.0065749,-0.0039419,-0.004183,-0.0021246,-0.001194,-1.2322e-05,0.00069964,0.0011048,0.0021599,0.0020571,0.0030455,0.0036316,0.0043074,0.0068511,0.0072121,0.008443,0.010076,0.012545,0.01409,0.016162,0.018416,0.019791
0.0040118,0.017212,0.017397,0.023486,0.032513,0.035515,0.04796,0.049014,0.054181,0.064762,0.065586,0.074354,0.077717,0.079617,0.083104,0.087106,0.089513,0.094594,0.095397,0.097832,0.099781,0.10212,0.10572,0.10812
-0.032774,-0.043823,-0.042699,-0.053642,-0.062872,-0.070367,-0.084884,-0.086786,-0.098656,-0.10084,-0.10501,-0.10975,-0.11545,-0.11987,-0.12628,-0.12754,-0.13043,-0.13459,-0.1367,-0.13969,-0.14228,-0.14459,-0.14567,-0.14811
-0.12322,-0.12415,-0.12474,-0.12434,-0.12567,-0.12542,-0.12495,-0.12354,-0.11921,-0.11942,-0.11505,-0.11475,-0.11279,-0.11075,-0.10386,-0.10335,-0.10406,-0.1043,-0.10226,-0.10085,-0.098433,-0.096161,-0.093515,-0.094044
0.0065092,0.010756,0.010579,0.012669,0.012404,0.012473,0.013548,0.014282,0.015802,0.015585,0.016585,0.017214,0.017414,0.017426,0.017441,0.017376,0.017212,0.016996,0.016991,0.016741,0.016286,0.016381,0.015793,0.015359
-0.066029,-0.077412,-0.082427,-0.093314,-0.10839,-0.11667,-0.11922,-0.11701,-0.11705,-0.10238,-0.087951,-0.070093,-0.069728,-0.063881,-0.059778,-0.057256,-0.05584,-0.055304,-0.05343,-0.051516,-0.05025,-0.049495,-0.046867,-0.048472
-0.23113,-0.22668,-0.23055,-0.23783,-0.24012,-0.23907,-0.23265,-0.22262,-0.2222,-0.20836,-0.18973,-0.17887,-0.16798,-0.1683,-0.16583,-0.16394,-0.1602,-0.15847,-0.15828,-0.15716,-0.15661,-0.15616,-0.15587,-0.15609
-0.048141,-0.053854,-0.049183,-0.04524,-0.037901,-0.038505,-0.037657,-0.032894,-0.03044,-0.030928,-0.034373,-0.033178,-0.026831,-0.033021,-0.034519,-0.035718,-0.035908,-0.024381,-0.014114,-0.0088946,-0.0039851,0.00080958,0.0032122,0.0028157
0.010322,0.015095,0.014768,0.016057,0.015713,0.015263,0.016053,0.016115,0.018557,0.018212,0.018422,0.018797,0.019056,0.019066,0.018906,0.018314,0.018616,0.018187,0.018149,0.016791,0.016135,0.015478,0.015091,0.014393
-0.14125,-0.17344,-0.19291,-0.20879,-0.21744,-0.21486,-0.22293,-0.23505,-0.24712,-0.25783,-0.26454,-0.27393,-0.27529,-0.27849,-0.27374,-0.2545,-0.24852,-0.26548,-0.25651,-0.21461,-0.19525,-0.17342,-0.15189,-0.13188
0.85592,-0.83684,-0.83983,-0.84051,0.85345,0.87053,-0.86858,-0.86125,-0.84821,-0.82863,-0.82222,-0.82098,-0.81915,-0.81548,-0.80892,-0.77385,-0.73534,-0.62805,-0.55783,-0.42896,-0.36251,-0.28061,-0.23082,-0.19341
-0.17247,-0.23258,-0.25248,-0.24186,-0.20619,-0.17278,-0.16981,-0.13894,-0.2259,-0.22534,-0.16525,-0.18373,-0.20117,-0.21637,-0.19866,-0.1798,-0.12665,-0.10544,-0.066766,-0.021134,0.017174,0.032432,0.037615,0.037554
-3.4772e-10,-2.206e-10,-2.5238e-10,-2.0622e-10,-7.9323e-11,-8.1648e-11,-4.0964e-11,-2.2342e-11,-2.1647e-11,-2.7943e-11,-5.9198e-10,-1.4335e-09,-1.4335e-09,-1.2222e-09,-1.4656e-09,-1.2636e-09,-9.1257e-10,-8.8042e-10,-4.1579e-10,-4.9055e-10,-5.3968e-10,-4.534e-10,-4.9732e-10,1.1317e-11
0.052368,0.052715,0.052865,0.053739,0.053449,0.053134,0.054207,0.054916,0.054822,0.055394,0.055851,0.05618,0.056193,0.056084,0.056212,0.056298,0.056324,0.056141,0.056185,0.056329,0.056616,0.056352,0.056378,0.055638
0.039503,0.04028,0.040013,0.040226,0.040261,0.040245,0.040263,0.040555,0.041063,0.041098,0.042029,0.042844,0.043431,0.043552,0.04356,0.043661,0.043981,0.044521,0.044956,0.045254,0.045781,0.046556,0.046694,0.047336
