-0.038441,-0.040577,-0.04223,-0.045733,-0.047489,-0.047421,-0.046537,-0.045809,-0.04196,-0.042362,-0.04004,-0.038945,-0.0386,-0.034551,-0.035142,-0.034618,-0.033333,-0.030848,-0.03204,-0.032197,-0.030177,-0.030423,-0.029733,-0.02633,-0.027603,-0.02574,-0.026314,-0.02758,-0.03029,-0.029812,-0.033077,-0.033939,-0.036318,-0.038255,-0.043936,-0.043001,-0.043516,-0.044905,-0.047235,-0.046948,-0.047217,-0.047269,-0.047158,-0.047705,-0.047393,-0.047132,-0.047133,-0.046839,-0.046672,-0.04626,-0.045665
0.95995,0.96001,0.96008,0.96012,0.96015,0.96014,0.95992,0.9595,0.9594,0.95896,0.95888,0.9575,0.9584,0.95862,0.9588,0.95804,0.95751,0.95719,0.95708,0.95704,0.95702,0.95702,0.95743,0.95736,0.95826,0.95782,0.95779,0.95833,0.95863,0.95901,0.95931,0.96018,0.96082,0.96146,0.96221,0.96335,0.96391,0.9643,0.9645,0.96467,0.96465,0.9646,0.96449,0.96442,0.9643,0.96417,0.96405,0.96378,0.9635,0.96352,0.96352
0.93411,0.93406,0.93389,0.93351,0.93311,0.9328,0.93226,0.93084,0.93073,0.93012,0.92966,0.92969,0.92928,0.92902,0.92892,0.92888,0.92873,0.92857,0.92853,0.9284,0.92829,0.92829,0.92878,0.92945,0.92931,0.92981,0.93161,0.93177,0.93393,0.93425,0.93431,0.93549,0.93785,0.93885,0.93906,0.9401,0.941,0.94228,0.94351,0.94324,0.94289,0.94332,0.94335,0.94321,0.94289,0.94286,0.94277,0.94215,0.94216,0.94213,0.94125
0.99853,0.99855,0.99864,0.99883,0.99902,0.99918,0.99933,0.9994,0.9994,0.99939,0.9993,0.99905,0.99907,0.99898,0.99894,0.99875,0.99867,0.9986,0.99853,0.99849,0.99844,0.99839,0.99826,0.99827,0.99826,0.99834,0.99852,0.99876,0.99901,0.99921,0.99915,0.99909,0.99853,0.99825,0.99818,0.9979,0.99767,0.9974,0.99714,0.99684,0.9964,0.99583,0.99584,0.99568,0.99561,0.99558,0.99558,0.9956,0.99563,0.99566,0.99567
0.43071,0.43023,0.42991,0.43011,0.43228,0.43351,0.43635,0.44005,0.4469,0.44657,0.45364,0.45454,0.4566,0.46508,0.4595,0.46369,0.46614,0.46752,0.46747,0.4681,0.46835,0.46854,0.46735,0.46071,0.46128,0.45608,0.45581,0.4532,0.45097,0.44995,0.44574,0.44844,0.44908,0.44954,0.44966,0.44786,0.44303,0.44597,0.4426,0.44085,0.43949,0.43716,0.43535,0.43568,0.43595,0.43467,0.4349,0.43393,0.43315,0.43306,0.43284
0.89743,0.90572,0.91369,0.92019,0.92325,0.89849,0.89471,0.8942,0.89359,0.89742,0.8977,0.89756,0.89485,0.89531,0.89415,0.89352,0.89311,0.8931,0.89371,0.8957,0.8989,0.90382,0.90726,0.90892,0.90754,0.91762,0.92203,0.92748,0.93315,0.93741,0.93973,0.94039,0.94161,0.94202,0.94272,0.94294,0.94336,0.94406,0.94467,0.94516,0.94558,0.94593,0.94607,0.94606,0.94595,0.94619,0.94621,0.94612,0.94597,0.94573,0.94573
0.66977,0.69012,0.69611,0.68607,0.6654,0.63488,0.61602,0.60446,0.59634,0.58353,0.57526,0.58194,0.58802,0.58792,0.58724,0.58737,0.58726,0.58642,0.58627,0.59342,0.64917,0.6934,0.74884,0.84002,0.89019,0.94644,0.97024,0.98195,0.98971,0.9936,0.99543,0.99617,0.99618,0.99596,0.99581,0.9954,0.99447,0.99319,0.99099,0.99018,0.98972,0.98963,0.98924,0.98883,0.9889,0.98871,0.98872,0.98875,0.98878,0.9888,0.98864
0.99506,0.99667,0.99829,0.98497,0.9953,-0.88361,0.99505,0.80506,0.97827,0.97004,0.99815,0.9975,0.98415,0.96742,0.96258,0.96276,0.97205,0.98134,0.98302,0.99286,0.98518,0.98319,0.98202,0.98741,0.99369,0.9978,0.99898,0.99857,0.99779,0.99684,0.99693,0.99689,0.99786,0.99775,0.99683,0.99563,0.99607,0.9962,0.99621,0.99636,0.9971,0.99772,0.99831,0.99919,0.99956,0.99961,0.99977,0.9998,0.99984,0.99985,0.99993
-0.41699,-0.41598,-0.41562,-0.41573,-0.41726,-0.41863,-0.42189,-0.42816,-0.42781,-0.43087,-0.43148,-0.43362,-0.43558,-0.43735,-0.43849,-0.4394,-0.44131,-0.4426,-0.44344,-0.44421,-0.44541,-0.44435,-0.44386,-0.44274,-0.44258,-0.44155,-0.43884,-0.43967,-0.43546,-0.43186,-0.4301,-0.42578,-0.42856,-0.42484,-0.42165,-0.41958,-0.4199,-0.42027,-0.42081,-0.41876,-0.41858,-0.41782,-0.4172,-0.41713,-0.41724,-0.4169,-0.41653,-0.41625,-0.41603,-0.41601,-0.4159
0.89173,0.89699,0.90252,0.90854,0.91518,0.92038,0.9215,0.92021,0.9171,0.91306,0.91049,0.90823,0.90683,0.90625,0.90587,0.90639,0.90649,0.90501,0.90718,0.90711,0.91081,0.91549,0.91682,0.91648,0.91195,0.92993,0.93346,0.93681,0.93879,0.93209,0.9267,0.92159,0.91601,0.92869,0.93397,0.93736,0.93958,0.94047,0.94069,0.94073,0.94084,0.93675,0.93913,0.94022,0.9405,0.94081,0.94103,0.94101,0.94116,0.94121,0.94125
