-0.1244,-0.11815,-0.10566,-0.094304,-0.088731,-0.084402,-0.082545,-0.081627,-0.081158,-0.081077,-0.080278,-0.077995,-0.07717,-0.07431,-0.075887,-0.076434,-0.077127,-0.076601,-0.077131,-0.078111,-0.07963,-0.080155,-0.085984,-0.08798,-0.09334,-0.098874,-0.10292,-0.10632
0.99941,0.99947,0.998,0.99482,0.99187,0.9932,0.9956,0.99603,0.99651,0.99688,0.99696,0.99697,0.99699,0.99701,0.99703,0.99704,0.99708,0.99714,0.99728,0.99746,0.99751,0.99764,0.99768,0.99765,0.99762,0.99765,0.99765,0.99769
0.99882,0.99878,0.99873,0.99864,0.99856,0.99858,0.99852,0.99843,0.9983,0.99821,0.99797,0.99804,0.99771,0.99758,0.99743,0.99713,0.99692,0.99677,0.99667,0.99669,0.99635,0.99653,0.99657,0.99644,0.99637,0.99639,0.99644,0.99649
0.99673,0.99665,0.99671,0.99674,0.99666,0.99657,0.9965,0.99628,0.99627,0.99623,0.99622,0.99617,0.99614,0.99609,0.99599,0.99599,0.99595,0.9959,0.99586,0.99585,0.99583,0.99584,0.99586,0.99588,0.99587,0.99591,0.99594,0.9961
0.43351,0.43258,0.43176,0.43165,0.43167,0.4322,0.43375,0.43527,0.43778,0.43914,0.43984,0.44293,0.44643,0.44575,0.44844,0.44776,0.44891,0.44858,0.44805,0.44651,0.44532,0.44438,0.44338,0.44245,0.44227,0.44158,0.43879,0.4392
0.94415,0.94409,0.94422,0.94328,0.94228,0.94151,0.94094,0.94016,0.93935,0.93884,0.93798,0.93705,0.93627,0.93554,0.93484,0.9343,0.93333,0.93272,0.93248,0.9326,0.93272,0.93293,0.9332,0.9335,0.9343,0.93445,0.93498,0.93556
0.98828,0.98834,0.98852,0.98882,0.98892,0.9888,0.98866,0.98879,0.98876,0.98879,0.98881,0.98887,0.98889,0.98894,0.98896,0.98901,0.98909,0.98917,0.98918,0.98923,0.9893,0.9893,0.98929,0.98928,0.98923,0.98923,0.98916,0.98917
0.99887,0.99887,0.99887,0.99887,0.99887,0.99886,0.99885,0.99883,0.99883,0.99882,0.99883,0.99882,0.99881,0.9988,0.99879,0.99878,0.99878,0.99878,0.99878,0.99878,0.99878,0.99878,0.99879,0.99878,0.99878,0.99877,0.99877,0.99877
0.45474,0.45859,0.45538,0.45141,0.44892,-0.42895,-0.41247,-0.4131,-0.41459,-0.41256,-0.41282,-0.41346,-0.41387,-0.41405,-0.41418,-0.41391,-0.41312,-0.41276,-0.41262,-0.4147,-0.41551,-0.41822,-0.41839,-0.41898,-0.41893,-0.41948,-0.42039,-0.42055
0.8523,0.84204,0.9385,0.94278,0.95845,0.95322,0.94825,0.93257,0.9162,0.9007,0.88787,0.8791,0.87199,0.87134,0.87024,0.87632,0.88708,0.90117,0.91575,0.93452,0.95057,0.94557,0.93788,0.93458,0.93179,0.9306,0.92912,0.92818
0.66564,-0.62264,-0.50003,-0.47452,-0.45347,0.51268,0.54097,0.56685,0.58146,0.58161,0.57788,0.5829,0.58538,0.58877,0.59,0.58885,0.59829,0.6215,0.70368,0.74159,0.75973,0.84844,0.90051,0.9301,0.95088,0.9621,0.96666,0.97144
0.98461,0.98559,0.97979,0.97958,0.98999,0.99045,0.9864,0.97876,0.97741,0.97725,0.97314,0.97221,0.96922,0.9618,0.96268,0.95798,0.75541,0.60513,0.60853,0.90684,0.92129,0.96935,0.98171,0.99152,0.99737,0.99866,0.99914,0.99924
0.38103,0.38321,0.38576,0.3893,0.3882,0.39135,0.39194,0.39074,0.38851,0.38782,0.38771,0.38765,0.38772,0.38778,0.3874,0.38727,0.38693,0.38665,0.38604,0.3851,0.38515,0.38486,0.38407,0.38283,0.38311,0.38257,0.3824,0.38215
0.92233,0.92206,0.92183,0.92174,0.92168,0.92138,0.92135,0.92135,0.92137,0.92139,0.92133,0.92118,0.92101,0.92096,0.92094,0.92098,0.92077,0.92077,0.92063,0.92062,0.92065,0.92051,0.92071,0.92103,0.92138,0.92165,0.92189,0.92209
0.99846,0.99846,0.99847,0.99847,0.99846,0.99846,0.99845,0.99846,0.99845,0.99845,0.99845,0.99845,0.99846,0.99846,0.99846,0.99847,0.99848,0.99853,0.99861,0.99867,0.99872,0.99877,0.99881,0.9988,0.99878,0.99877,0.99878,0.99877
0.81921,0.81936,0.81823,0.8156,0.81395,0.81437,0.81538,0.81527,0.81538,0.81543,0.81548,0.81552,0.81556,0.81565,0.81565,0.81572,0.81586,0.81618,0.81651,0.8172,0.81796,0.8179,0.81881,0.81879,0.81899,0.81907,0.81913,0.81926
-0.38561,-0.38529,-0.38827,-0.3925,-0.39163,-0.39388,-0.39253,-0.39126,-0.39146,-0.39146,-0.3915,-0.39139,-0.39131,-0.39136,-0.39142,-0.39139,-0.39132,-0.39123,-0.39113,-0.39091,-0.39063,-0.39033,-0.39035,-0.39023,-0.39015,-0.38991,-0.3897,-0.38959
0.96063,0.96051,0.95915,0.95889,0.95792,0.95812,0.95953,0.96013,0.96041,0.96053,0.96056,0.96056,0.96054,0.9607,0.96082,0.9609,0.961,0.96111,0.96119,0.96124,0.96147,0.96144,0.96165,0.96158,0.96142,0.96104,0.96067,0.96051
0.99647,0.99653,0.99681,0.99691,0.99708,0.99724,0.99736,0.99724,0.99733,0.99737,0.99738,0.99739,0.99739,0.99739,0.9974,0.99741,0.99743,0.99743,0.99744,0.99744,0.99744,0.99744,0.99739,0.99718,0.99714,0.99698,0.997,0.99686
0.82043,0.8207,0.81164,0.79926,0.79273,0.79412,0.79842,0.79835,0.79915,0.79939,0.80038,0.79983,0.801,0.80094,0.80124,0.80196,0.80225,0.80275,0.80365,0.80602,0.80612,0.80703,0.80721,0.80768,0.80806,0.80815,0.80897,0.8092
