0.008257412737949634, 0.01747056485549993, 0.05658428931260402, 0.018713955945992577, 0.008257412737949634, 0.008257412737949634, 0.008257412737949634, 0.008257412737949634, 0.008257412737949634, 0.008257412737949634, 0.017482986021780184, 0.01315312163190591, 0.01315312163190591, 0.016681965177562687, 0.015039438473439738, 0.017327736987030166, 0.01315312163190591, 
0.032936468225085454, 0.032936468225085454, 0.01742044535278639, 0.00952117764699304, 0.00952117764699304, 0.00952117764699304, 0.0169252199046916, 0.016086150202862252, 0.016086150202862252, 0.016086150202862252, 0.016208579005789474, 0.054570254941888205, 0.054570254941888205, 0.011384588109135134, 0.01668907238037262, 0.054570254941888205, 0.01668907238037262, 
0.01600915476133014, 0.04716712321532366, 0.017184225531404935, 0.008186672963317465, 0.008186672963317465, 0.017483790112771316, 0.009726486059866205, 0.009726486059866205, 0.009726486059866205, 0.009726486059866205, 0.014618817016352715, 0.0331051058976846, 0.0331051058976846, 0.011384588109135134, 0.0331051058976846, 0.0331051058976846, 0.014618817016352715, 
0.02388883454296787, 0.016345494918786833, 0.012560829482319033, 0.012560829482319033, 0.012560829482319033, 0.012560829482319033, 0.012560829482319033, 0.012560829482319033, 0.012560829482319033, 0.016536362370787566, 0.03140729221611557, 0.017367148064331976, 0.012560829482319033, 0.016756680446823356, 0.02388883454296787, 0.02388883454296787, 0.017118041435494086, 
0.038051815240815384, 0.038051815240815384, 0.038051815240815384, 0.021282165945595437, 0.013020814625253258, 0.01336734338584649, 0.01336734338584649, 0.01336734338584649, 0.01336734338584649, 0.01336734338584649, 0.01336734338584649, 0.01336734338584649, 0.01336734338584649, 0.01336734338584649, 0.01336734338584649, 0.01680356801357443, 0.0181526463220847, 
0.015423180360708394, 0.01668907238037262, 0.009033570166419274, 0.009033570166419274, 0.009033570166419274, 0.009033570166419274, 0.009033570166419274, 0.009033570166419274, 0.009033570166419274, 0.009033570166419274, 0.009033570166419274, 0.009033570166419274, 0.009033570166419274, 0.018280103894147512, 0.028815158522648814, 0.028815158522648814, 0.028815158522648814, 
0.02456581282463162, 0.02456581282463162, 0.02456581282463162, 0.02456581282463162, 0.02456581282463162, 0.01903447703036309, 0.045511223205774706, 0.045511223205774706, 0.045511223205774706, 0.045511223205774706, 0.01805129371751271, 0.013594533150440478, 0.01048217796507153, 0.07512227541634596, 0.012954537074334546, 0.07970883799883761, 0.07970883799883761, 
0.03541261843457601, 0.03541261843457601, 0.03541261843457601, 0.03541261843457601, 0.016790847674427137, 0.013563659873035995, 0.017184225531404935, 0.03541261843457601, 0.020257332910234512, 0.024322207422804328, 0.024322207422804328, 0.017725166296455198, 0.034019453867826545, 0.034019453867826545, 0.034019453867826545, 0.034019453867826545, 0.034019453867826545, 
0.020323852911584124, 0.061784465130146904, 0.061784465130146904, 0.061784465130146904, 0.061784465130146904, 0.061784465130146904, 0.061784465130146904, 0.061784465130146904, 0.061784465130146904, 0.01668907238037262, 0.006803328403226323, 0.061784465130146904, 0.016229546335215773, 0.03547058296445597, 0.03547058296445597, 0.03547058296445597, 0.01600915476133014, 
0.018442986795682296, 0.018442986795682296, 0.018358207949900028, 0.0633589554169469, 0.0633589554169469, 0.0633589554169469, 0.0633589554169469, 0.0633589554169469, 0.0633589554169469, 0.0633589554169469, 0.0633589554169469, 0.018280103894147512, 0.018442986795682296, 0.017231027381681602, 0.027117770873323965, 0.018280103894147512, 0.06109190709928431, 
